OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,196.0,3.0,14872,Advance,,127.756858526089,131.79128563744,1744189234.37061,355282.663136038
2,27007,46.0,0.0,2136,Ararat,,205.992509363296,215.355805243446,592499585.594238,195922.003442792
3,27009,34.0,0.0,2937,Belews Creek,,115.764385427307,115.764385427307,618093097.011353,191244.647442635
4,27011,127.0,1.0,5411,Boonville,,225.466642025504,234.70707817409,1489580093.86462,316910.589814884
5,27012,574.0,16.0,28954,Clemmons,,196.863991158389,198.245492850729,1176567385.86804,255774.303165276
6,27013,135.0,4.0,6495,Cleveland,,206.312548113934,207.852193995381,2066336247.98627,379169.285246239
7,27014,11.0,0.0,957,Cooleemee,,114.942528735632,114.942528735632,21479098.032959,22299.1178929161
8,27016,24.0,0.0,1682,Danbury,,142.68727705113,142.68727705113,1068209590.0686,211061.413302457
9,27017,328.0,2.0,9499,Dobson,,338.983050847458,345.299505211075,2962951682.04883,566348.974052304
10,27018,178.0,2.0,8221,East Bend,,208.003892470502,216.518671694441,2331567909.96985,255811.974556888
11,27019,60.0,1.0,4234,Germanton,,136.986301369863,141.709966934341,977414017.819214,270248.259734795
12,27020,188.0,2.0,6104,Hamptonville,,303.07994757536,307.994757536042,2114111622.36755,316969.486887135
13,27021,266.0,1.0,17979,King,,142.944546415262,147.9503865621,1469376476.14172,210392.900707099
14,27022,21.0,0.0,1512,Lawsonville,,138.888888888889,138.888888888889,918745327.278442,200803.000966771
15,27023,215.0,2.0,12775,Lewisville,,164.383561643836,168.297455968689,807172159.002075,183078.980128527
16,27024,43.0,1.0,2683,Lowgap,,152.81401416325,160.268356317555,1265827411.39758,278411.484773322
17,27025,360.0,2.0,11117,Madison,,318.431231447333,323.828370963389,2714649364.33142,468723.596670606
18,27027,87.0,0.0,4017,Mayodan,,206.621857107294,216.579536967886,548179131.574585,172371.363079245
19,27028,592.0,5.0,28039,Mocksville,,208.994614643889,211.134491244338,5475621774.30664,567238.136149725
20,27030,990.0,16.0,37641,Mount Airy,,252.650035865147,263.011078345421,4824085732.75671,624989.724929863
21,27040,163.0,1.0,13150,Pfafftown,,120.912547528517,123.954372623574,763349953.536133,205025.773716105
22,27041,130.0,2.0,8020,Pilot Mountain,,154.613466334165,162.094763092269,1629462738.40637,324677.141569035
23,27042,21.0,1.0,720,Pine Hall,,291.666666666667,291.666666666667,290758639.069458,113971.243586081
24,27043,112.0,1.0,6442,Pinnacle,,167.649798199317,173.859049984477,1935795027.06067,395674.180712496
25,27045,224.0,3.0,9583,Rural Hall,,231.660231660232,233.747260774288,666085549.25769,154538.589918543
26,27046,34.0,1.0,1953,Sandy Ridge,,174.091141833077,174.091141833077,1237681699.0647,217125.573744555
27,27047,31.0,0.0,1279,Siloam,,234.558248631744,242.376856919468,576295820.815674,144984.839113672
28,27048,209.0,1.0,8902,Stoneville,,222.421927656706,234.778701415412,2355000804.03674,325454.766660313
29,27050,60.0,1.0,4084,Tobaccoville,,144.466209598433,146.914789422135,703876500.567505,219088.1792708
30,27051,148.0,2.0,8287,Walkertown,,176.179558344395,178.592976951852,524680317.775635,151066.808563308
31,27052,185.0,6.0,10061,Walnut Cove,,179.902594175529,183.87834211311,2710320219.82117,403203.611044297
32,27053,28.0,1.0,3156,Westfield,,88.7198986058302,88.7198986058302,2152815477.55933,413464.446930882
33,27054,59.0,0.0,2608,Woodleaf,,222.39263803681,226.226993865031,778193820.583862,201172.963339102
34,27055,483.0,2.0,14521,Yadkinville,,318.848564148475,332.621720267199,3115987965.39453,403366.49229781
35,27101,445.0,15.0,24321,Winston Salem,,173.101434973891,182.969450269315,356085731.400146,162957.922513793
36,27103,816.0,17.0,36071,Winston Salem,,222.062044301516,226.220509550609,527249856.672729,146399.561156354
37,27104,622.0,11.0,29383,Winston Salem,,206.922370077936,211.687029915257,337669863.683838,130394.134288752
38,27105,1262.0,9.0,40186,Winston Salem,,310.058229234062,314.039715323745,950547784.577881,208375.813794777
39,27106,1125.0,10.0,51378,Winston Salem,,215.851142512359,218.965315893962,787324720.967285,203893.681115083
40,27107,1455.0,16.0,52432,Winston Salem,,274.259993896857,277.50228867867,1859279716.41162,319111.813640457
41,27127,1021.0,7.0,38510,Winston Salem,,259.4131394443,265.125941313944,820319160.873047,213438.375685158
42,27157,13.0,0.0,5,Winston Salem,,,,827769.094482422,4216.57245655308
43,27203,957.0,21.0,21876,Asheboro,,431.523130371183,437.46571585299,589408161.410522,188062.356665824
44,27205,929.0,12.0,34549,Asheboro,,262.81513213117603,268.893455671655,6255653514.79199,588011.232518038
45,27207,119.0,1.0,3806,Bear Creek,,307.409353652128,312.664214398318,2300194678.82397,473699.237818467
46,27208,51.0,0.0,1691,Bennett,,301.596688350089,301.596688350089,1029479783.1405,215638.108979383
47,27209,339.0,22.0,4151,Biscoe,,811.852565646832,816.67068176343,1198089302.20734,259108.004034657
48,27212,198.0,0.0,1600,Blanch,,1237.5,1237.5,1328181375.12305,277007.39975067
49,27214,223.0,1.0,11747,Browns Summit,,186.43057801992,189.835702732613,1414533235.94788,324969.092830869
50,27215,1126.0,15.0,44892,Burlington,,245.92354985298,250.824200302949,1827823774.30115,298200.358945539
51,27217,1871.0,48.0,39111,Burlington,,475.825215412544,478.382040858071,3473433663.33496,513818.51476852
52,27229,239.0,7.0,4014,Candor,,592.924763328351,595.416043846537,2747739848.89313,367384.611313313
53,27231,27.0,0.0,2048,Cedar Grove,,131.8359375,131.8359375,987771348.581177,209108.769362036
54,27233,45.0,1.0,3647,Climax,,120.647107211407,123.389086920757,703252829.253662,187154.002103638
55,27235,95.0,1.0,4575,Colfax,,203.27868852459,207.650273224044,380654027.583252,148521.339190303
56,27239,173.0,5.0,9629,Denton,,173.434416865718,179.665593519576,4319759872.9696,429373.198159064
57,27242,66.0,0.0,2668,Eagle Springs,,247.376311844078,247.376311844078,1480408484.01825,321391.030328654
58,27243,84.0,1.0,4665,Efland,,180.064308681672,180.064308681672,1142332751.10315,311755.144165646
59,27244,599.0,5.0,16259,Elon,,345.654714312073,368.411341410911,1541989025.453,399696.340130384
60,27248,91.0,3.0,4835,Franklinville,,186.142709410548,188.210961737332,942909114.352783,215710.992817749
61,27249,237.0,2.0,13355,Gibsonville,,171.471359041557,177.461624859603,1679803774.77087,397477.611919868
62,27252,21.0,1.0,2264,Goldston,,92.756183745583,92.756183745583,1142470673.17163,220926.147155476
63,27253,1120.0,15.0,31464,Graham,,352.784134248665,355.962369692347,2351372927.78931,521476.969804177
64,27258,187.0,3.0,7740,Haw River,,239.018087855297,241.602067183463,473631125.268677,312686.877842211
65,27260,709.0,16.0,25696,High Point,,273.972602739726,275.918430884184,348441568.963501,133229.878739789
66,27262,628.0,6.0,24764,High Point,,250.363430786626,253.593926667743,368730084.700928,171087.864383377
67,27263,642.0,10.0,22320,High Point,,282.706093189964,287.634408602151,1121512604.52234,249658.228757679
68,27265,1019.0,25.0,50038,High Point,,201.047204124865,203.645229625485,1172957282.41284,307481.490778656
69,27268,209.0,0.0,1695,High Point,,1227.13864306785,1233.0383480826,2495618.64758301,8251.66869064816
70,27278,456.0,1.0,27181,Hillsborough,,165.924726831242,167.76424708436,2885765742.02771,502574.675043234
71,27281,80.0,0.0,3710,Jackson Springs,,212.938005390836,215.633423180593,2095606802.2608,479969.724586594
72,27282,324.0,7.0,16597,Jamestown,,190.998373199976,195.216002892089,404066994.873657,168803.970950205
73,27283,55.0,1.0,2982,Julian,,177.733065057009,184.439973172368,711286368.914917,161239.518798817
74,27284,1177.0,13.0,56201,Kernersville,,201.597836337432,209.426878525293,2233069317.10205,420748.080109325
75,27288,625.0,6.0,23585,Eden,,253.12698749205,264.99894000424,1951079100.05676,304615.616752016
76,27291,43.0,0.0,1538,Leasburg,,279.583875162549,279.583875162549,1492904663.44434,314720.365319101
77,27292,923.0,7.0,41465,Lexington,,218.256360786205,222.597371276981,4270233445.18579,407599.915340798
78,27295,850.0,17.0,39191,Lexington,,209.99719323314,216.88653007068,3631502180.53174,466742.919509858
79,27298,193.0,0.0,10440,Liberty,,181.992337164751,184.865900383142,2639148530.03284,431527.987760386
80,27299,128.0,0.0,5254,Linwood,,239.817282070803,243.623905595737,822543412.257813,203597.604040365
