OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,739.0,3.0,14872,Advance,,496.906939214632,4969.06939214632,1744189234.37061,355282.663136038
2,27007,142.0,0.0,2136,Ararat,,664.794007490637,6647.94007490637,592499585.594238,195922.003442792
3,27009,161.0,1.0,2937,Belews Creek,,548.178413346953,5481.78413346953,618093097.011353,191244.647442635
4,27011,369.0,4.0,5411,Boonville,,681.944187765662,6819.44187765662,1489580093.86462,316910.589814884
5,27012,1807.0,27.0,28954,Clemmons,,624.093389514402,6240.93389514402,1176567385.86804,255774.303165276
6,27013,360.0,5.0,6495,Cleveland,,554.272517321016,5542.72517321016,2066336247.98627,379169.285246239
7,27014,46.0,0.0,957,Cooleemee,,480.668756530825,4806.68756530826,21479098.032959,22299.1178929161
8,27016,95.0,0.0,1682,Danbury,,564.803804994055,5648.03804994055,1068209590.0686,211061.413302457
9,27017,733.0,4.0,9499,Dobson,,771.660174755237,7716.60174755237,2962951682.04883,566348.974052304
10,27018,491.0,4.0,8221,East Bend,,597.2509427077,5972.509427077,2331567909.96985,255811.974556888
11,27019,200.0,1.0,4234,Germanton,,472.366556447803,4723.66556447803,977414017.819214,270248.259734795
12,27020,475.0,4.0,6104,Hamptonville,,778.178243774574,7781.78243774574,2114111622.36755,316969.486887135
13,27021,964.0,23.0,17979,King,,536.181100172423,5361.81100172423,1469376476.14172,210392.900707099
14,27022,62.0,1.0,1512,Lawsonville,,410.05291005291,4100.5291005291,918745327.278442,200803.000966771
15,27023,675.0,2.0,12775,Lewisville,,528.375733855186,5283.75733855186,807172159.002075,183078.980128527
16,27024,186.0,3.0,2683,Lowgap,,693.253820350354,6932.53820350354,1265827411.39758,278411.484773322
17,27025,764.0,3.0,11117,Madison,,687.235765044526,6872.35765044526,2714649364.33142,468723.596670606
18,27027,274.0,1.0,4017,Mayodan,,682.101070450585,6821.01070450585,548179131.574585,172371.363079245
19,27028,1667.0,11.0,28039,Mocksville,,594.529048824851,5945.29048824851,5475621774.30664,567238.136149725
20,27030,2678.0,54.0,37641,Mount Airy,,711.45825031216,7114.5825031216,4824085732.75671,624989.724929863
21,27040,631.0,3.0,13150,Pfafftown,,479.847908745247,4798.47908745247,763349953.536133,205025.773716105
22,27041,431.0,5.0,8020,Pilot Mountain,,537.406483790524,5374.06483790524,1629462738.40637,324677.141569035
23,27042,55.0,1.0,720,Pine Hall,,763.888888888889,7638.88888888889,290758639.069458,113971.243586081
24,27043,350.0,5.0,6442,Pinnacle,,543.30953120149,5433.0953120149,1935795027.06067,395674.180712496
25,27045,621.0,5.0,9583,Rural Hall,,648.022539914432,6480.22539914432,666085549.25769,154538.589918543
26,27046,100.0,1.0,1953,Sandy Ridge,,512.032770097286,5120.32770097286,1237681699.0647,217125.573744555
27,27047,77.0,0.0,1279,Siloam,,602.032838154808,6020.32838154808,576295820.815674,144984.839113672
28,27048,499.0,2.0,8902,Stoneville,,560.548191417659,5605.48191417659,2355000804.03674,325454.766660313
29,27050,198.0,2.0,4084,Tobaccoville,,484.818805093046,4848.18805093046,703876500.567505,219088.1792708
30,27051,469.0,4.0,8287,Walkertown,,565.946663448775,5659.46663448775,524680317.775635,151066.808563308
31,27052,529.0,10.0,10061,Walnut Cove,,525.792664745055,5257.92664745055,2710320219.82117,403203.611044297
32,27053,106.0,1.0,3156,Westfield,,335.868187579214,3358.68187579214,2152815477.55933,413464.446930882
33,27054,170.0,2.0,2608,Woodleaf,,651.840490797546,6518.40490797546,778193820.583862,201172.963339102
34,27055,1188.0,12.0,14521,Yadkinville,,818.125473452242,8181.25473452242,3115987965.39453,403366.49229781
35,27101,1160.0,28.0,24321,Winston Salem,,476.954072612146,4769.54072612146,356085731.400146,162957.922513793
36,27103,2010.0,20.0,36071,Winston Salem,,557.234343378337,5572.34343378337,527249856.672729,146399.561156354
37,27104,1633.0,23.0,29383,Winston Salem,,555.763536738931,5557.63536738931,337669863.683838,130394.134288752
38,27105,2700.0,22.0,40186,Winston Salem,,671.875777634002,6718.75777634002,950547784.577881,208375.813794777
39,27106,2744.0,22.0,51378,Winston Salem,,534.080734944918,5340.80734944918,787324720.967285,203893.681115083
40,27107,3348.0,26.0,52432,Winston Salem,,638.541348794629,6385.41348794629,1859279716.41162,319111.813640457
41,27127,2564.0,18.0,38510,Winston Salem,,665.801090625812,6658.01090625812,820319160.873047,213438.375685158
42,27157,18.0,0.0,5,Winston Salem,,36000.0,360000.0,827769.094482422,4216.57245655308
43,27203,1799.0,32.0,21876,Asheboro,,822.362406289998,8223.62406289998,589408161.410522,188062.356665824
44,27205,2311.0,30.0,34549,Asheboro,,668.905033430779,6689.05033430779,6255653514.79199,588011.232518038
45,27207,183.0,2.0,3806,Bear Creek,,480.819758276406,4808.19758276406,2300194678.82397,473699.237818467
46,27208,103.0,0.0,1691,Bennett,,609.107037256062,6091.07037256061,1029479783.1405,215638.108979383
47,27209,526.0,24.0,4151,Biscoe,,1267.16453866538,12671.6453866538,1198089302.20734,259108.004034657
48,27212,288.0,1.0,1600,Blanch,,1800.0,18000.0,1328181375.12305,277007.39975067
49,27214,596.0,1.0,11747,Browns Summit,,507.363582191198,5073.63582191198,1414533235.94788,324969.092830869
50,27215,2879.0,37.0,44892,Burlington,,641.31693843001,6413.1693843001,1827823774.30115,298200.358945539
51,27217,3617.0,71.0,39111,Burlington,,924.803763647056,9248.03763647056,3473433663.33496,513818.51476852
52,27229,390.0,8.0,4014,Candor,,971.599402092676,9715.99402092676,2747739848.89313,367384.611313313
53,27231,68.0,0.0,2048,Cedar Grove,,332.03125,3320.3125,987771348.581177,209108.769362036
54,27233,163.0,2.0,3647,Climax,,446.942692624075,4469.42692624075,703252829.253662,187154.002103638
55,27235,265.0,2.0,4575,Colfax,,579.234972677596,5792.34972677596,380654027.583252,148521.339190303
56,27239,497.0,5.0,9629,Denton,,516.149132827916,5161.49132827916,4319759872.9696,429373.198159064
57,27242,105.0,0.0,2668,Eagle Springs,,393.553223388306,3935.53223388306,1480408484.01825,321391.030328654
58,27243,186.0,2.0,4665,Efland,,398.713826366559,3987.13826366559,1142332751.10315,311755.144165646
59,27244,1139.0,12.0,16259,Elon,,700.53508825881,7005.3508825881,1541989025.453,399696.340130384
60,27248,241.0,4.0,4835,Franklinville,,498.448810754912,4984.48810754912,942909114.352783,215710.992817749
61,27249,692.0,4.0,13355,Gibsonville,,518.157993260951,5181.57993260951,1679803774.77087,397477.611919868
62,27252,57.0,1.0,2264,Goldston,,251.766784452297,2517.66784452297,1142470673.17163,220926.147155476
63,27253,2328.0,32.0,31464,Graham,,739.893211289092,7398.93211289092,2351372927.78931,521476.969804177
64,27258,433.0,6.0,7740,Haw River,,559.431524547804,5594.31524547804,473631125.268677,312686.877842211
65,27260,1382.0,25.0,25696,High Point,,537.826899128269,5378.26899128269,348441568.963501,133229.878739789
66,27262,1319.0,24.0,24764,High Point,,532.628008399289,5326.28008399289,368730084.700928,171087.864383377
67,27263,1395.0,24.0,22320,High Point,,625.0,6250.0,1121512604.52234,249658.228757679
68,27265,2555.0,32.0,50038,High Point,,510.611934929454,5106.11934929454,1172957282.41284,307481.490778656
69,27268,228.0,0.0,1695,High Point,,1345.13274336283,13451.3274336283,2495618.64758301,8251.66869064816
70,27278,1085.0,3.0,27181,Hillsborough,,399.175894926603,3991.75894926603,2885765742.02771,502574.675043234
71,27281,172.0,0.0,3710,Jackson Springs,,463.611859838275,4636.11859838275,2095606802.2608,479969.724586594
72,27282,836.0,10.0,16597,Jamestown,,503.705488943785,5037.05488943785,404066994.873657,168803.970950205
73,27283,154.0,1.0,2982,Julian,,516.431924882629,5164.31924882629,711286368.914917,161239.518798817
74,27284,3215.0,41.0,56201,Kernersville,,572.053878044875,5720.53878044875,2233069317.10205,420748.080109325
75,27288,1315.0,11.0,23585,Eden,,557.557769768921,5575.57769768921,1951079100.05676,304615.616752016
76,27291,77.0,0.0,1538,Leasburg,,500.650195058518,5006.50195058518,1492904663.44434,314720.365319101
77,27292,2422.0,20.0,41465,Lexington,,584.107078258773,5841.07078258772,4270233445.18579,407599.915340798
78,27295,2435.0,31.0,39191,Lexington,,621.316118496594,6213.16118496594,3631502180.53174,466742.919509858
79,27298,490.0,4.0,10440,Liberty,,469.348659003831,4693.48659003831,2639148530.03284,431527.987760386
80,27299,363.0,1.0,5254,Linwood,,690.902169775409,6909.02169775409,822543412.257813,203597.604040365
81,27301,616.0,5.0,10019,Mc Leansville,,614.831819542869,6148.31819542869,900133716.655151,287107.537324028
82,27302,1586.0,4.0,32302,Mebane,,490.991269890409,4909.91269890409,3198656461.27478,644303.59427532
83,27305,95.0,1.0,1585,Milton,,599.369085173502,5993.69085173502,687167820.539429,263836.485514183
84,27306,462.0,8.0,5945,Mount Gilead,,777.123633305299,7771.23633305299,5305900334.83325,426306.558627535
85,27310,399.0,2.0,8562,Oak Ridge,,466.012613875263,4660.12613875263,526240082.103149,140986.043049622
86,27311,163.0,0.0,3220,Pelham,,506.211180124224,5062.11180124224,1338371966.32642,293760.993606137
87,27312,615.0,23.0,22205,Pittsboro,,276.964647601892,2769.64647601891,5005768374.64233,617961.777569282
88,27313,331.0,18.0,7288,Pleasant Garden,,454.17124039517,4541.7124039517,760352714.59021,181619.740165306
89,27314,38.0,1.0,1138,Prospect Hill,,333.919156414763,3339.19156414763,773578280.842896,162162.976448062
90,27315,73.0,0.0,2140,Providence,,341.121495327103,3411.21495327103,697810511.310425,179457.95829655
91,27316,488.0,13.0,7156,Ramseur,,681.94522079374,6819.45220793739,1975410509.03577,278228.393914438
92,27317,1083.0,14.0,17851,Randleman,,606.688700913114,6066.88700913114,1700826686.43616,339539.515262609
93,27320,1982.0,13.0,38894,Reidsville,,509.590168149329,5095.90168149329,6966725984.64832,658218.836963247
94,27325,511.0,2.0,7676,Robbins,,665.711307972903,6657.11307972903,2401051783.47894,409075.895347679
95,27326,187.0,2.0,3692,Ruffin,,506.500541711809,5065.00541711809,1884156536.74561,359587.547530237
96,27330,2586.0,26.0,39529,Sanford,,654.203243188545,6542.03243188545,6011213414.18433,528161.840140257
97,27332,1887.0,17.0,33549,Sanford,,562.460878118573,5624.60878118573,2996782209.29614,417113.164836099
98,27341,288.0,0.0,5820,Seagrove,,494.845360824742,4948.45360824742,2678433259.4787,311632.157547413
99,27343,70.0,0.0,1840,Semora,,380.434782608696,3804.34782608696,1390260353.39624,348769.311430722
100,27344,1436.0,25.0,19290,Siler City,,744.427164333852,7444.27164333852,4591228058.44531,607903.308882544
101,27349,292.0,4.0,5850,Snow Camp,,499.145299145299,4991.45299145299,1831279532.651,381750.490582419
102,27350,341.0,4.0,7508,Sophia,,454.18220564731,4541.8220564731,1066449848.573,204602.636460839
103,27355,146.0,0.0,3196,Staley,,456.821026282854,4568.21026282854,1016358702.6969,245160.332752788
104,27356,209.0,2.0,3513,Star,,594.933105607743,5949.33105607743,1815293543.21783,348288.37985576
105,27357,525.0,5.0,8325,Stokesdale,,630.630630630631,6306.30630630631,1273124268.28796,223115.118835702
106,27358,663.0,1.0,15960,Summerfield,,415.413533834586,4154.13533834587,1557557662.14905,323017.176053331
107,27360,3121.0,35.0,48331,Thomasville,,645.755312325423,6457.55312325423,2458732404.91687,372395.85217249
108,27370,944.0,22.0,14622,Trinity,,645.602516755574,6456.02516755574,1663817222.16028,344702.900725307
109,27371,574.0,6.0,7778,Troy,,737.978914888146,7379.78914888146,4076136455.00793,473833.643450898
110,27376,507.0,6.0,9884,West End,,512.950222581951,5129.50222581951,1781050002.06519,320932.333330313
111,27377,524.0,2.0,9597,Whitsett,,546.003959570699,5460.03959570699,736936774.92627,183024.518653502
112,27379,308.0,4.0,6057,Yanceyville,,508.502559022618,5085.02559022618,2663338769.75159,422550.665080929
113,27401,1045.0,12.0,20221,Greensboro,,516.789476287028,5167.89476287028,171748092.127686,100334.769337553
114,27403,856.0,11.0,21278,Greensboro,,402.29344863239,4022.9344863239,159396286.028687,87465.2545388649
115,27405,2882.0,27.0,52510,Greensboro,,548.847838506951,5488.47838506951,886695637.391357,284328.526421691
116,27406,3200.0,66.0,60755,Greensboro,,526.705620936548,5267.05620936548,1894160074.00403,327705.317343953
117,27407,2637.0,29.0,49837,Greensboro,,529.12494732829,5291.2494732829,840498790.451172,227731.576408348
118,27408,747.0,2.0,17406,Greensboro,,429.162357807653,4291.62357807653,221403500.549561,80148.1616765212
119,27409,860.0,9.0,17953,Greensboro,,479.028574611486,4790.28574611486,603872824.646484,239783.02449594
120,27410,2345.0,17.0,56968,Greensboro,,411.634601881758,4116.34601881758,859363574.914917,272309.563854046
121,27455,1439.0,25.0,29197,Greensboro,,492.858855361852,4928.58855361852,816075696.678345,198282.860420201
122,27501,1098.0,9.0,21338,Angier,,514.57493673259,5145.7493673259,1683348454.90833,329143.189780915
123,27502,1343.0,4.0,43747,Apex,,306.992479484308,3069.92479484307,840126405.51062,242725.298081049
124,27503,110.0,0.0,7222,Bahama,,152.312378842426,1523.12378842426,1054708975.44934,246183.053747647
125,27504,1147.0,10.0,16320,Benson,,702.81862745098,7028.1862745098,2584462015.08862,486262.181304732
126,27505,371.0,5.0,7308,Broadway,,507.662835249042,5076.62835249042,1509842573.20557,320128.840505679
127,27507,88.0,2.0,2053,Bullock,,428.641013151486,4286.41013151486,1354883649.98218,266873.357504053
128,27508,116.0,0.0,2340,Bunn,,495.726495726496,4957.26495726496,312599782.273071,114289.902416244
129,27509,1273.0,34.0,6935,Butner,,1835.61643835616,18356.1643835616,507253453.414795,156294.942704551
130,27510,566.0,6.0,14543,Carrboro,,389.190675926563,3891.90675926563,88705554.5671387,57867.6032694508
131,27511,1228.0,7.0,34041,Cary,,360.741458829059,3607.41458829059,333520579.048462,98702.6527265331
132,27513,1353.0,4.0,49003,Cary,,276.105544558496,2761.05544558496,474399121.186279,162336.294574525
