OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,1344.0,7.0,14872,Advance,,903.711672942442,9037.11672942442,1744189234.37061,355282.663136038
2,27007,225.0,1.0,2136,Ararat,,1053.37078651685,10533.7078651685,592499585.594238,195922.003442792
3,27009,306.0,2.0,2937,Belews Creek,,1041.87946884576,10418.7946884576,618093097.011353,191244.647442635
4,27011,550.0,7.0,5411,Boonville,,1016.44797634448,10164.4797634448,1489580093.86462,316910.589814884
5,27012,2874.0,51.0,28954,Clemmons,,992.608965945983,9926.08965945983,1176567385.86804,255774.303165276
6,27013,650.0,8.0,6495,Cleveland,,1000.76982294072,10007.6982294072,2066336247.98627,379169.285246239
7,27014,88.0,2.0,957,Cooleemee,,919.540229885057,9195.40229885057,21479098.032959,22299.1178929161
8,27016,164.0,2.0,1682,Danbury,,975.029726516052,9750.29726516052,1068209590.0686,211061.413302457
9,27017,1106.0,14.0,9499,Dobson,,1164.33308769344,11643.3308769344,2962951682.04883,566348.974052304
10,27018,715.0,6.0,8221,East Bend,,869.723877873738,8697.23877873738,2331567909.96985,255811.974556888
11,27019,347.0,1.0,4234,Germanton,,819.555975436939,8195.55975436939,977414017.819214,270248.259734795
12,27020,712.0,7.0,6104,Hamptonville,,1166.44823066841,11664.4823066841,2114111622.36755,316969.486887135
13,27021,1815.0,47.0,17979,King,,1009.51109627899,10095.1109627899,1469376476.14172,210392.900707099
14,27022,99.0,2.0,1512,Lawsonville,,654.761904761905,6547.61904761905,918745327.278442,200803.000966771
15,27023,1035.0,4.0,12775,Lewisville,,810.176125244618,8101.76125244618,807172159.002075,183078.980128527
16,27024,288.0,3.0,2683,Lowgap,,1073.4252702199,10734.252702199,1265827411.39758,278411.484773322
17,27025,1027.0,30.0,11117,Madison,,923.810380498336,9238.10380498336,2714649364.33142,468723.596670606
18,27027,365.0,18.0,4017,Mayodan,,908.638287279064,9086.38287279064,548179131.574585,172371.363079245
19,27028,2799.0,31.0,28039,Mocksville,,998.252434109633,9982.52434109633,5475621774.30664,567238.136149725
20,27030,4457.0,104.0,37641,Mount Airy,,1184.0811880662,11840.811880662,4824085732.75671,624989.724929863
21,27040,1034.0,10.0,13150,Pfafftown,,786.311787072243,7863.11787072243,763349953.536133,205025.773716105
22,27041,741.0,8.0,8020,Pilot Mountain,,923.940149625935,9239.40149625935,1629462738.40637,324677.141569035
23,27042,70.0,2.0,720,Pine Hall,,972.222222222222,9722.22222222222,290758639.069458,113971.243586081
24,27043,539.0,7.0,6442,Pinnacle,,836.696678050295,8366.96678050295,1935795027.06067,395674.180712496
25,27045,1037.0,9.0,9583,Rural Hall,,1082.12459563811,10821.2459563811,666085549.25769,154538.589918543
26,27046,154.0,1.0,1953,Sandy Ridge,,788.530465949821,7885.30465949821,1237681699.0647,217125.573744555
27,27047,123.0,2.0,1279,Siloam,,961.688819390149,9616.88819390148,576295820.815674,144984.839113672
28,27048,754.0,9.0,8902,Stoneville,,847.000674005841,8470.00674005841,2355000804.03674,325454.766660313
29,27050,331.0,4.0,4084,Tobaccoville,,810.479921645446,8104.79921645446,703876500.567505,219088.1792708
30,27051,732.0,6.0,8287,Walkertown,,883.311210329432,8833.11210329432,524680317.775635,151066.808563308
31,27052,1002.0,23.0,10061,Walnut Cove,,995.92485836398,9959.2485836398,2710320219.82117,403203.611044297
32,27053,202.0,2.0,3156,Westfield,,640.050697084918,6400.50697084918,2152815477.55933,413464.446930882
33,27054,307.0,5.0,2608,Woodleaf,,1177.1472392638,11771.472392638,778193820.583862,201172.963339102
34,27055,1774.0,29.0,14521,Yadkinville,,1221.67894773087,12216.7894773087,3115987965.39453,403366.49229781
35,27101,1853.0,38.0,24321,Winston Salem,,761.893014267505,7618.93014267505,356085731.400146,162957.922513793
36,27103,3116.0,42.0,36071,Winston Salem,,863.851847744726,8638.51847744726,527249856.672729,146399.561156354
37,27104,2582.0,39.0,29383,Winston Salem,,878.739407140183,8787.39407140183,337669863.683838,130394.134288752
38,27105,4122.0,43.0,40186,Winston Salem,,1025.73035385458,10257.3035385458,950547784.577881,208375.813794777
39,27106,4485.0,58.0,51378,Winston Salem,,872.941726030597,8729.41726030597,787324720.967285,203893.681115083
40,27107,5113.0,48.0,52432,Winston Salem,,975.167836435764,9751.67836435764,1859279716.41162,319111.813640457
41,27127,4023.0,27.0,38510,Winston Salem,,1044.66372370813,10446.6372370813,820319160.873047,213438.375685158
42,27157,44.0,0.0,5,Winston Salem,,,,827769.094482422,4216.57245655308
43,27203,2841.0,53.0,21876,Asheboro,,1298.6834887548,12986.834887548,589408161.410522,188062.356665824
44,27205,3838.0,48.0,34549,Asheboro,,1110.88598801702,11108.8598801702,6255653514.79199,588011.232518038
45,27207,296.0,2.0,3806,Bear Creek,,777.719390436154,7777.19390436153,2300194678.82397,473699.237818467
46,27208,150.0,2.0,1691,Bennett,,887.049083382614,8870.49083382614,1029479783.1405,215638.108979383
47,27209,721.0,41.0,4151,Biscoe,,1736.93086003373,17369.3086003373,1198089302.20734,259108.004034657
48,27212,394.0,1.0,1600,Blanch,,2462.5,24625.0,1328181375.12305,277007.39975067
49,27214,1097.0,12.0,11747,Browns Summit,,933.855452455946,9338.55452455946,1414533235.94788,324969.092830869
50,27215,4750.0,76.0,44892,Burlington,,1058.09498351599,10580.9498351599,1827823774.30115,298200.358945539
51,27217,5318.0,102.0,39111,Burlington,,1359.71977193117,13597.1977193117,3473433663.33496,513818.51476852
52,27229,571.0,18.0,4014,Candor,,1422.5211758844,14225.211758844,2747739848.89313,367384.611313313
53,27231,123.0,0.0,2048,Cedar Grove,,600.5859375,6005.859375,987771348.581177,209108.769362036
54,27233,302.0,3.0,3647,Climax,,828.077872223746,8280.77872223746,703252829.253662,187154.002103638
55,27235,445.0,12.0,4575,Colfax,,972.677595628415,9726.77595628415,380654027.583252,148521.339190303
56,27239,909.0,13.0,9629,Denton,,944.023263059508,9440.23263059508,4319759872.9696,429373.198159064
57,27242,189.0,3.0,2668,Eagle Springs,,708.395802098951,7083.95802098951,1480408484.01825,321391.030328654
58,27243,306.0,2.0,4665,Efland,,655.948553054662,6559.48553054662,1142332751.10315,311755.144165646
59,27244,2218.0,27.0,16259,Elon,,1364.16753797897,13641.6753797897,1541989025.453,399696.340130384
60,27248,392.0,5.0,4835,Franklinville,,810.754912099276,8107.54912099276,942909114.352783,215710.992817749
61,27249,1167.0,10.0,13355,Gibsonville,,873.830026207413,8738.30026207413,1679803774.77087,397477.611919868
62,27252,114.0,2.0,2264,Goldston,,503.533568904594,5035.33568904594,1142470673.17163,220926.147155476
63,27253,3662.0,49.0,31464,Graham,,1163.86981947623,11638.6981947623,2351372927.78931,521476.969804177
64,27258,721.0,8.0,7740,Haw River,,931.524547803618,9315.24547803618,473631125.268677,312686.877842211
65,27260,2273.0,41.0,25696,High Point,,884.573474470735,8845.73474470735,348441568.963501,133229.878739789
66,27262,2232.0,63.0,24764,High Point,,901.308350831853,9013.08350831853,368730084.700928,171087.864383377
67,27263,2195.0,35.0,22320,High Point,,983.4229390681,9834.229390681,1121512604.52234,249658.228757679
68,27265,4547.0,56.0,50038,High Point,,908.709380870538,9087.09380870538,1172957282.41284,307481.490778656
69,27268,316.0,0.0,1695,High Point,,1864.30678466077,18643.0678466077,2495618.64758301,8251.66869064816
70,27278,1757.0,19.0,27181,Hillsborough,,646.407416945661,6464.07416945661,2885765742.02771,502574.675043234
71,27281,261.0,1.0,3710,Jackson Springs,,703.504043126685,7035.04043126685,2095606802.2608,479969.724586594
72,27282,1480.0,26.0,16597,Jamestown,,891.727420618184,8917.27420618184,404066994.873657,168803.970950205
73,27283,264.0,5.0,2982,Julian,,885.311871227364,8853.11871227364,711286368.914917,161239.518798817
74,27284,5351.0,75.0,56201,Kernersville,,952.118289710148,9521.18289710147,2233069317.10205,420748.080109325
75,27288,2106.0,54.0,23585,Eden,,892.940428238287,8929.40428238287,1951079100.05676,304615.616752016
76,27291,139.0,0.0,1538,Leasburg,,903.771131339402,9037.71131339402,1492904663.44434,314720.365319101
77,27292,3894.0,36.0,41465,Lexington,,939.105269504401,9391.05269504401,4270233445.18579,407599.915340798
78,27295,4098.0,55.0,39191,Lexington,,1045.64823556429,10456.4823556429,3631502180.53174,466742.919509858
79,27298,870.0,10.0,10440,Liberty,,833.333333333333,8333.33333333333,2639148530.03284,431527.987760386
80,27299,586.0,5.0,5254,Linwood,,1115.34069280548,11153.4069280548,822543412.257813,203597.604040365
81,27301,1085.0,18.0,10019,Mc Leansville,,1082.9424094221,10829.424094221,900133716.655151,287107.537324028
82,27302,2776.0,21.0,32302,Mebane,,859.389511485357,8593.89511485357,3198656461.27478,644303.59427532
83,27305,154.0,1.0,1585,Milton,,971.608832807571,9716.08832807571,687167820.539429,263836.485514183
84,27306,729.0,18.0,5945,Mount Gilead,,1226.24053826745,12262.4053826745,5305900334.83325,426306.558627535
85,27310,666.0,4.0,8562,Oak Ridge,,777.855641205326,7778.55641205326,526240082.103149,140986.043049622
86,27311,266.0,1.0,3220,Pelham,,826.086956521739,8260.86956521739,1338371966.32642,293760.993606137
87,27312,1018.0,26.0,22205,Pittsboro,,458.455302859716,4584.55302859716,5005768374.64233,617961.777569282
88,27313,544.0,21.0,7288,Pleasant Garden,,746.432491767289,7464.32491767289,760352714.59021,181619.740165306
89,27314,73.0,1.0,1138,Prospect Hill,,641.476274165202,6414.76274165202,773578280.842896,162162.976448062
90,27315,122.0,0.0,2140,Providence,,570.093457943925,5700.93457943925,697810511.310425,179457.95829655
91,27316,749.0,15.0,7156,Ramseur,,1046.6741196199,10466.741196199,1975410509.03577,278228.393914438
92,27317,1884.0,24.0,17851,Randleman,,1055.40305865218,10554.0305865218,1700826686.43616,339539.515262609
