OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,2304.0,18.0,14872,Advance,,1549.22001075847,15492.2001075847,1744189234.37061,355282.663136038
2,27007,399.0,3.0,2136,Ararat,,1867.97752808989,18679.7752808989,592499585.594238,195922.003442792
3,27009,491.0,6.0,2937,Belews Creek,,1671.77391896493,16717.7391896493,618093097.011353,191244.647442635
4,27011,1016.0,12.0,5411,Boonville,,1877.65662539272,18776.5662539272,1489580093.86462,316910.589814884
5,27012,4658.0,68.0,28954,Clemmons,,1608.75872072943,16087.5872072943,1176567385.86804,255774.303165276
6,27013,1145.0,13.0,6495,Cleveland,,1762.89453425712,17628.9453425712,2066336247.98627,379169.285246239
7,27014,200.0,6.0,957,Cooleemee,,2089.86415882968,20898.6415882968,21479098.032959,22299.1178929161
8,27016,338.0,4.0,1682,Danbury,,2009.51248513674,20095.1248513674,1068209590.0686,211061.413302457
9,27017,1917.0,24.0,9499,Dobson,,2018.1071691757,20181.071691757,2962951682.04883,566348.974052303
10,27018,1376.0,11.0,8221,East Bend,,1673.76231601995,16737.6231601995,2331567909.96985,255811.974556888
11,27019,603.0,5.0,4234,Germanton,,1424.18516769013,14241.8516769013,977414017.819214,270248.259734795
12,27020,1215.0,11.0,6104,Hamptonville,,1990.49803407602,19904.9803407602,2114111622.36755,316969.486887135
13,27021,3146.0,59.0,17979,King,,1749.81923355025,17498.1923355025,1469376476.14172,210392.900707099
14,27022,213.0,3.0,1512,Lawsonville,,1408.73015873016,14087.3015873016,918745327.278442,200803.000966771
15,27023,1806.0,8.0,12775,Lewisville,,1413.69863013699,14136.9863013699,807172159.002075,183078.980128526
16,27024,517.0,5.0,2683,Lowgap,,1926.94744688781,19269.4744688781,1265827411.39758,278411.484773322
17,27025,1718.0,37.0,11117,Madison,,1545.38094809751,15453.8094809751,2714649364.33142,468723.596670607
18,27027,589.0,19.0,4017,Mayodan,,1466.26835947224,14662.6835947224,548179131.574585,172371.363079245
19,27028,5035.0,57.0,28039,Mocksville,,1795.7131138771,17957.131138771,5475621774.30664,567238.136149726
20,27030,7522.0,159.0,37641,Mount Airy,,1998.35285991339,19983.5285991339,4824085732.75671,624989.724929864
21,27040,1800.0,13.0,13150,Pfafftown,,1368.82129277567,13688.2129277567,763349953.536133,205025.773716105
22,27041,1402.0,11.0,8020,Pilot Mountain,,1748.12967581047,17481.2967581047,1629462738.40637,324677.141569035
23,27042,104.0,2.0,720,Pine Hall,,1444.44444444444,14444.4444444444,290758639.069458,113971.243586081
24,27043,1071.0,13.0,6442,Pinnacle,,1662.52716547656,16625.2716547656,1935795027.06067,395674.180712495
25,27045,1723.0,15.0,9583,Rural Hall,,1797.97558175937,17979.7558175937,666085549.25769,154538.589918543
26,27046,295.0,5.0,1953,Sandy Ridge,,1510.49667178699,15104.9667178699,1237681699.0647,217125.573744555
27,27047,207.0,2.0,1279,Siloam,,1618.45191555903,16184.5191555903,576295820.815674,144984.839113672
28,27048,1334.0,18.0,8902,Stoneville,,1498.53965401033,14985.3965401033,2355000804.03674,325454.766660312
29,27050,633.0,8.0,4084,Tobaccoville,,1549.95102840353,15499.5102840353,703876500.567505,219088.1792708
30,27051,1309.0,14.0,8287,Walkertown,,1579.58247858091,15795.8247858091,524680317.775635,151066.808563308
31,27052,1676.0,30.0,10061,Walnut Cove,,1665.83838584634,16658.3838584634,2710320219.82117,403203.611044297
32,27053,453.0,5.0,3156,Westfield,,1435.36121673004,14353.6121673004,2152815477.55933,413464.446930883
33,27054,524.0,11.0,2608,Woodleaf,,2009.20245398773,20092.0245398773,778193820.583862,201172.963339102
34,27055,2954.0,43.0,14521,Yadkinville,,2034.29515873562,20342.9515873562,3115987965.39453,403366.492297811
35,27101,3007.0,52.0,24321,Winston Salem,,1236.3800830558,12363.800830558,356085731.400146,162957.922513792
36,27103,5212.0,51.0,36071,Winston Salem,,1444.92805855119,14449.2805855119,527249856.672729,146399.561156354
37,27104,4085.0,47.0,29383,Winston Salem,,1390.25967396113,13902.5967396113,337669863.683838,130394.134288752
38,27105,6645.0,61.0,40186,Winston Salem,,1653.56094162146,16535.6094162146,950547784.577881,208375.813794777
39,27106,6818.0,71.0,51378,Winston Salem,,1327.02713223559,13270.2713223559,787324720.967285,203893.681115083
40,27107,8370.0,80.0,52432,Winston Salem,,1596.35337198657,15963.5337198657,1859279716.41162,319111.813640457
41,27127,6380.0,37.0,38510,Winston Salem,,1656.71254219683,16567.1254219683,820319160.873047,213438.375685158
42,27157,124.0,0.0,5,Winston Salem,,,,827769.094482422,4216.57245655308
43,27203,4084.0,63.0,21876,Asheboro,,1866.88608520753,18668.8608520753,589408161.410522,188062.356665824
44,27205,5949.0,62.0,34549,Asheboro,,1721.90222582419,17219.0222582419,6255653514.79199,588011.232518038
45,27207,555.0,2.0,3806,Bear Creek,,1458.22385706779,14582.2385706779,2300194678.82397,473699.237818466
46,27208,265.0,4.0,1691,Bennett,,1567.12004730928,15671.2004730928,1029479783.1405,215638.108979383
47,27209,932.0,44.0,4151,Biscoe,,2245.24211033486,22452.4211033486,1198089302.20734,259108.004034657
48,27212,435.0,1.0,1600,Blanch,,2718.75,27187.5,1328181375.12305,277007.399750669
49,27214,1780.0,17.0,11747,Browns Summit,,1515.28049714821,15152.8049714821,1414533235.94788,324969.09283087
50,27215,7674.0,100.0,44892,Burlington,,1709.43597968458,17094.3597968458,1827823774.30115,298200.358945539
51,27217,7943.0,121.0,39111,Burlington,,2030.88645138196,20308.8645138196,3473433663.33496,513818.514768521
52,27229,754.0,18.0,4014,Candor,,1878.42551071251,18784.2551071251,2747739848.89313,367384.611313313
53,27231,212.0,1.0,2048,Cedar Grove,,1035.15625,10351.5625,987771348.581177,209108.769362036
54,27233,558.0,8.0,3647,Climax,,1530.02467781738,15300.2467781738,703252829.253662,187154.002103637
55,27235,674.0,15.0,4575,Colfax,,1473.22404371585,14732.2404371585,380654027.583252,148521.339190304
56,27239,1640.0,25.0,9629,Denton,,1703.18828538789,17031.8828538789,4319759872.9696,429373.198159065
57,27242,330.0,5.0,2668,Eagle Springs,,1236.88155922039,12368.8155922039,1480408484.01825,321391.030328654
58,27243,537.0,4.0,4665,Efland,,1151.12540192926,11511.2540192926,1142332751.10315,311755.144165645
59,27244,3256.0,30.0,16259,Elon,,2002.58318469771,20025.8318469771,1541989025.453,399696.340130383
60,27248,741.0,8.0,4835,Franklinville,,1532.57497414685,15325.7497414685,942909114.352783,215710.992817748
61,27249,2087.0,22.0,13355,Gibsonville,,1562.71059528267,15627.1059528267,1679803774.77087,397477.611919869
62,27252,232.0,3.0,2264,Goldston,,1024.73498233216,10247.3498233216,1142470673.17163,220926.147155477
63,27253,5991.0,74.0,31464,Graham,,1904.08085430969,19040.8085430969,2351372927.78931,521476.969804175
64,27258,1184.0,11.0,7740,Haw River,,1529.7157622739,15297.157622739,473631125.268677,312686.877842212
65,27260,3634.0,57.0,25696,High Point,,1414.22789539228,14142.2789539228,348441568.963501,133229.878739789
66,27262,3329.0,73.0,24764,High Point,,1344.29009853012,13442.9009853012,368730084.700928,171087.864383377
67,27263,3503.0,57.0,22320,High Point,,1569.44444444444,15694.4444444444,1121512604.52234,249658.228757679
68,27265,7202.0,84.0,50038,High Point,,1439.30612734322,14393.0612734322,1172957282.41284,307481.490778656
69,27268,345.0,0.0,1695,High Point,,2035.3982300885,20353.982300885,2495618.64758301,8251.66869064816
70,27278,2837.0,25.0,27181,Hillsborough,,1043.74379161915,10437.4379161915,2885765742.02771,502574.675043234
71,27281,444.0,4.0,3710,Jackson Springs,,1196.76549865229,11967.6549865229,2095606802.2608,479969.724586593
72,27282,2287.0,30.0,16597,Jamestown,,1377.95987226607,13779.5987226607,404066994.873657,168803.970950205
73,27283,490.0,5.0,2982,Julian,,1643.19248826291,16431.9248826291,711286368.914917,161239.518798817
74,27284,8935.0,119.0,56201,Kernersville,,1589.82936246686,15898.2936246686,2233069317.10205,420748.080109326
75,27288,3811.0,72.0,23585,Eden,,1615.85753656985,16158.5753656985,1951079100.05676,304615.616752016
76,27291,214.0,1.0,1538,Leasburg,,1391.41742522757,13914.1742522757,1492904663.44434,314720.3653191
77,27292,6961.0,72.0,41465,Lexington,,1678.76522368262,16787.6522368262,4270233445.18579,407599.915340798
78,27295,7199.0,84.0,39191,Lexington,,1836.90132938685,18369.0132938685,3631502180.53174,466742.919509857
79,27298,1597.0,16.0,10440,Liberty,,1529.69348659004,15296.9348659004,2639148530.03284,431527.987760386
80,27299,1092.0,11.0,5254,Linwood,,2078.41644461363,20784.1644461363,822543412.257813,203597.604040364
81,27301,1767.0,24.0,10019,Mc Leansville,,1763.64906677313,17636.4906677313,900133716.655151,287107.537324028
82,27302,4724.0,30.0,32302,Mebane,,1462.44814562566,14624.4814562566,3198656461.27478,644303.594275321
83,27305,235.0,1.0,1585,Milton,,1482.64984227129,14826.4984227129,687167820.539429,263836.485514183
84,27306,1105.0,22.0,5945,Mount Gilead,,1858.70479394449,18587.0479394449,5305900334.83325,426306.558627535
85,27310,1131.0,5.0,8562,Oak Ridge,,1320.95304835319,13209.5304835319,526240082.103149,140986.043049622
86,27311,509.0,6.0,3220,Pelham,,1580.74534161491,15807.4534161491,1338371966.32642,293760.993606137
87,27312,1826.0,28.0,22205,Pittsboro,,822.337311416348,8223.37311416348,5005768374.64233,617961.777569282
