OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length
128,27503,31.0,0.0,7222,Bahama,,42.9243976737746,1054708975.44934,246183.053747647
129,27504,345.0,4.0,16320,Benson,,211.397058823529,2584462015.08862,486262.181304732
130,27505,159.0,5.0,7308,Broadway,,217.569786535304,1509842573.20557,320128.840505679
131,27507,38.0,1.0,2053,Bullock,,185.094982951778,1354883649.98218,266873.357504053
132,27508,52.0,0.0,2340,Bunn,,222.222222222222,312599782.273071,114289.902416244
133,27509,672.0,28.0,6935,Butner,,968.997837058399,507253453.414795,156294.942704551
134,27510,250.0,4.0,14543,Carrboro,,171.904008801485,88705554.5671387,57867.6032694508
135,27511,462.0,3.0,34041,Cary,,135.71869216533,333520579.048462,98702.6527265331
136,27513,440.0,4.0,49003,Cary,,89.790420994633,474399121.186279,162336.294574525
137,27514,725.0,21.0,32847,Chapel Hill,,220.720309312875,579057212.663452,190879.985276748
138,27516,755.0,12.0,44117,Chapel Hill,,171.135843325702,2564236091.9281,438904.079251583
139,27517,354.0,4.0,28831,Chapel Hill,,122.784502792133,1520140847.99951,299162.993678501
140,27518,208.0,1.0,22765,Cary,,91.3683285745662,262665807.612671,130741.025823352
141,27519,499.0,4.0,59960,Cary,,83.2221480987325,609072010.422363,166930.324843009
142,27520,1019.0,27.0,43958,Clayton,,231.812184357796,1962402119.35425,374945.851452289
143,27521,130.0,2.0,7149,Coats,,181.843614491537,721041350.168091,174373.299688566
144,27522,264.0,1.0,13652,Creedmoor,,193.378259595664,2172960809.67273,361578.814896966
145,27523,144.0,0.0,12782,Apex,,112.658425911438,1210964088.06177,294058.887697931
146,27524,357.0,4.0,13532,Four Oaks,,263.819095477387,3831785222.9375,530912.577014992
147,27525,279.0,1.0,15534,Franklinton,,179.606025492468,2660281050.9928,421324.476104612
148,27526,689.0,14.0,54027,Fuquay Varina,,127.528828178503,2787678657.25134,460586.982042285
149,27527,443.0,1.0,30234,Clayton,,146.523781173513,1261348608.45837,213730.175971786
150,27529,1038.0,28.0,53854,Garner,,192.743343112861,1666161335.17407,336033.618547781
151,27530,768.0,23.0,40212,Goldsboro,,190.987764846315,2920081393.96802,465673.796837526
152,27531,3.0,0.0,666,Goldsboro,,45.045045045045,123956304.007813,71472.4653387502
153,27534,715.0,16.0,31819,Goldsboro,,224.708507495522,1995982542.31616,394454.137280507
154,27536,476.0,32.0,16459,Henderson,,289.203475302266,359552678.037964,148817.062353839
155,27537,514.0,11.0,25321,Henderson,,202.993562655503,5545289733.50195,795404.906342346
156,27539,302.0,2.0,26567,Apex,,113.674859788459,805959451.628174,335082.894750929
157,27540,416.0,1.0,39075,Holly Springs,,106.461932181702,1299006108.57275,339054.617126205
158,27541,41.0,1.0,4044,Hurdle Mills,,101.384767556874,1979862536.66309,328579.598479954
159,27542,169.0,3.0,10043,Kenly,,168.276411430847,2499059670.1123,366253.348192187
160,27544,54.0,0.0,4291,Kittrell,,125.844791423911,1645813165.28467,322022.503716068
161,27545,708.0,22.0,30327,Knightdale,,233.455336828569,885541868.759766,219250.012614228
162,27546,547.0,28.0,22436,Lillington,,243.804599750401,3433026188.83105,510775.88711738
163,27549,567.0,27.0,25224,Louisburg,,224.785918173168,6636124442.18066,817297.028533166
164,27551,23.0,1.0,2205,Macon,,104.308390022676,2443966870.98499,402849.299843212
165,27553,29.0,0.0,2030,Manson,,142.857142857143,1245206626.07959,217969.561788749
166,27556,7.0,0.0,298,Middleburg,,234.89932885906,67850312.0914307,63490.7222823736
167,27557,180.0,2.0,9214,Middlesex,,195.354894725418,2046463550.40088,338861.342265204
168,27559,34.0,0.0,2874,Moncure,,118.30201809325,1458825370.29968,366837.077035256
169,27560,382.0,1.0,33691,Morrisville,,113.383396159212,794384947.373291,268297.11970144
170,27562,29.0,0.0,2791,New Hill,,103.905410247223,1862081556.93738,349507.762295745
171,27563,103.0,1.0,5312,Norlina,,193.900602409639,1943381370.69177,412640.540954252
172,27565,658.0,25.0,26057,Oxford,,252.523314272556,9219811779.9552,826827.222809144
173,27569,200.0,0.0,8984,Princeton,,222.617987533393,2107084820.73511,313917.550563748
174,27571,83.0,0.0,7385,Rolesville,,112.389979688558,149121249.193359,94251.9264704589
175,27572,67.0,0.0,7316,Rougemont,,91.5800984144341,3003228111.9873,397658.617230022
176,27573,140.0,7.0,11561,Roxboro,,121.09679093504,501787874.430542,219611.309648669
177,27574,157.0,0.0,15232,Roxboro,,103.072478991597,5527133817.3114,691755.452465683
178,27576,645.0,8.0,20197,Selma,,319.35435955835,2407427117.65723,339571.106645256
179,27577,756.0,6.0,25214,Smithfield,,299.833425874514,2877290650.99841,416726.966278933
180,27581,54.0,0.0,3956,Stem,,136.501516683519,1038615853.81189,246789.101888964
181,27583,95.0,0.0,7012,Timberlake,,135.482030804335,1327957318.65857,326956.719649922
182,27587,985.0,31.0,74087,Wake Forest,,132.951799910916,3132804734.81897,700749.84181148
183,27589,172.0,4.0,8312,Warrenton,,206.929740134745,4790731000.68542,626837.217934379
184,27591,488.0,4.0,23448,Wendell,,208.120095530536,1913446220.02844,380727.392057269
185,27592,262.0,1.0,17368,Willow Spring,,150.852141870106,1090932847.86865,312475.180771683
186,27596,252.0,1.0,18655,Youngsville,,135.084427767355,1519151285.28821,344366.073155402
187,27597,447.0,5.0,25494,Zebulon,,175.335373028948,3191967656.80884,568385.679042481
188,27599,8.0,0.0,0,Chapel Hill,,,4275416.30163574,15555.1510255833
189,27601,167.0,2.0,12139,Raleigh,,137.573111458934,49970514.2080078,41226.7428180515
190,27603,1069.0,5.0,55479,Raleigh,,192.685520647452,1420350588.63403,346107.072534996
191,27604,1217.0,26.0,47645,Raleigh,,255.43079021933,550434833.049927,194088.121184431
192,27605,109.0,3.0,5253,Raleigh,,207.500475918523,26954475.7900391,26465.2700663817
193,27606,868.0,2.0,47938,Raleigh,,181.067211815261,750229681.939209,267151.497057326
194,27607,654.0,3.0,30296,Raleigh,,215.870081858991,519162282.902344,200611.380547666
195,27608,167.0,1.0,11603,Raleigh,,143.928294406619,91889809.9622803,55583.7467967219
196,27609,719.0,12.0,38631,Raleigh,,186.119955476172,310136046.756592,95880.163026763
197,27610,2469.0,43.0,74203,Raleigh,,332.735873212673,1211166911.84558,327751.489063642
198,27612,539.0,6.0,39208,Raleigh,,137.471944501122,428868509.332275,164483.082879678
199,27613,522.0,7.0,46521,Raleigh,,112.207390210873,675406849.409912,184431.643996557
200,27614,412.0,8.0,37689,Raleigh,,109.315715460745,829063194.918701,218912.319813944
201,27615,650.0,20.0,46038,Raleigh,,141.18771449672,525952454.993774,134192.839940925
202,27616,1196.0,7.0,55260,Raleigh,,216.431415128484,646426991.218628,201092.505637391
203,27617,240.0,1.0,19511,Raleigh,,123.00753421147,230483847.672241,125016.743498849
204,27701,671.0,6.0,26489,Durham,,253.312695836007,147212202.097778,89264.6755119976
205,27703,1693.0,9.0,61351,Durham,,275.953122198497,1376809528.09961,349864.156739061
206,27704,1571.0,18.0,39369,Durham,,399.044933831187,1307759376.10449,279407.953507315
207,27705,1326.0,44.0,48078,Durham,,275.801822039186,1155101566.94189,288440.086812307
208,27706,,,10,Durham,Population <500 and Cases <5,,1281872.18347168,6816.757693542
209,27707,1157.0,5.0,47036,Durham,,245.981801173569,551326002.510864,228660.826032165
210,27708,6.0,0.0,4635,Durham,,12.9449838187702,24140532.868042,39624.2440738689
211,27709,21.0,0.0,4,Durham,,,166810196.870483,93465.8554704913
212,27710,,,0,Durham,Population <500 and Cases <5,,3645590.83996582,9509.21127183631
213,27711,,,62,Durham,Population <500 and Cases <5,,11690491.0200195,25227.7794868175
214,27712,416.0,21.0,22055,Durham,,188.619360689186,952678558.948486,239427.124284805
215,27713,820.0,5.0,53996,Durham,,151.863100970442,1004016276.63342,186930.768828538
216,27801,522.0,14.0,21556,Rocky Mount,,242.159955464836,1947625744.14368,298032.749540484
217,27803,458.0,7.0,22337,Rocky Mount,,205.040963423915,1209689022.16736,314786.382274833
218,27804,779.0,21.0,29160,Rocky Mount,,267.146776406036,1207912397.80139,237805.719395058
219,27805,98.0,0.0,3769,Aulander,,260.015919342001,3260348789.01416,427031.578041759
220,27806,21.0,0.0,2441,Aurora,,86.03031544449,3806890944.80762,575449.481817415
221,27807,238.0,3.0,6940,Bailey,,342.939481268011,1393278091.89233,266050.599193056
222,27808,35.0,1.0,2481,Bath,,141.072148327287,1375581489.5946,320371.987641635
223,27809,138.0,2.0,5254,Battleboro,,262.657023220404,2127311815.53979,418206.140952668
224,27810,47.0,0.0,4224,Belhaven,,111.268939393939,5320714553.85889,863428.562860575
225,27812,61.0,0.0,2951,Bethel,,206.709589969502,1796512894.90283,307599.921723871
226,27813,4.0,0.0,687,Black Creek,,58.2241630276565,17954681.8726807,21851.3845296183
227,27814,23.0,0.0,1801,Blounts Creek,,127.706829539145,2084052221.88855,349050.345630614
228,27816,59.0,0.0,2634,Castalia,,223.993925588459,1727056405.90051,269780.663460198
229,27817,140.0,2.0,7777,Chocowinity,,180.01800180018,3011254799.10022,441922.251479678
230,27818,42.0,0.0,1269,Como,,330.96926713948,1775223218.97412,291672.91933713
231,27820,44.0,2.0,3292,Conway,,133.657351154313,1787180209.86865,300570.413456991
232,27821,,,343,Edward,Population <500 and Cases <5,,180879118.265869,102716.617789089
233,27822,198.0,3.0,9119,Elm City,,217.129071170084,2421416079.34338,500329.938801193
234,27823,162.0,1.0,7812,Enfield,,207.373271889401,5279947738.18738,591795.38238411
235,27824,24.0,0.0,1540,Engelhard,,155.844155844156,5755622445.56714,766498.765242208
236,27826,35.0,2.0,1245,Fairfield,,281.124497991968,5502010014.61365,681909.128335756
237,27827,6.0,0.0,99,Falkland,,606.060606060606,6818760.54968262,12365.1347191574
238,27828,163.0,2.0,9031,Farmville,,180.489425312811,1954373169.79175,304535.643741104
239,27829,32.0,1.0,1872,Fountain,,170.940170940171,1242859232.87109,276952.810668188
240,27830,86.0,1.0,4858,Fremont,,177.027583367641,1661392631.86707,301522.072838785
241,27831,79.0,1.0,3588,Garysburg,,220.178372352285,1733783751.73071,369102.732751728
242,27832,83.0,0.0,2912,Gaston,,285.027472527473,1029571544.94922,217897.088475999
243,27834,1539.0,11.0,57505,Greenville,,267.628901834623,5082356628.8689,890421.476518531
244,27837,106.0,1.0,6506,Grimesland,,162.926529357516,1710764546.60681,462288.004070908
245,27839,40.0,0.0,3702,Halifax,,108.049702863317,3728459644.54443,454921.143892168
246,27840,24.0,2.0,535,Hamilton,,448.598130841121,127567387.286499,59155.8177418193
247,27841,,,84,Hassell,Population <500 and Cases <5,,5972995.94189453,12505.2057352129
248,27842,13.0,0.0,1436,Henrico,,90.5292479108635,414285932.678223,116849.514846702
249,27843,24.0,0.0,946,Hobgood,,253.69978858351,1458584246.23853,232329.162988765
250,27844,76.0,1.0,3039,Hollister,,250.0822639026,1251113401.94934,274076.283965929
251,27845,25.0,0.0,2841,Jackson,,87.9971840901091,2842001076.66528,416912.567186113
252,27846,50.0,1.0,3069,Jamesville,,162.919517758227,3050744149.28796,442133.927899832
253,27847,22.0,0.0,1071,Kelford,,205.415499533147,1048559305.60547,265580.578438826
254,27849,39.0,2.0,1483,Lewiston Woodville,,262.98044504383,2062202839.65674,367759.436044123
255,27850,64.0,0.0,7413,Littleton,,86.3348172130042,5554617534.52942,570792.398502674
256,27851,132.0,1.0,5595,Lucama,,235.924932975871,1253082833.57764,200836.347936783
257,27852,50.0,0.0,3454,Macclesfield,,144.759698899826,1418996205.83582,268041.951522527
258,27853,12.0,0.0,436,Margarettsville,,275.229357798165,1061331085.73535,233986.055045062
259,27855,145.0,1.0,6105,Murfreesboro,,237.510237510237,1379257056.24951,246550.621363096
260,27856,387.0,4.0,17301,Nashville,,223.686492110283,3696764195.94336,508647.139191863
261,27857,43.0,2.0,1601,Oak City,,268.582136164897,2180191629.70935,354763.313675516
262,27858,1847.0,7.0,58170,Greenville,,317.517620766718,1683129152.90881,395293.630437
263,27860,45.0,1.0,2062,Pantego,,218.23472356935,4384086912.80859,475177.331131482
264,27862,9.0,1.0,945,Pendleton,,95.2380952380952,1337735767.81812,305131.144563485
265,27863,203.0,1.0,12670,Pikeville,,160.220994475138,1822358483.62146,414140.550515842
266,27864,113.0,2.0,4823,Pinetops,,234.294007878914,1058515929.69434,223861.53375515
267,27865,27.0,1.0,2003,Pinetown,,134.797803295057,3183419700.15735,407140.115990912
268,27866,22.0,1.0,672,Pleasant Hill,,327.380952380952,548856343.547363,183824.668332886
269,27869,91.0,11.0,2167,Rich Square,,419.935394554684,2314340977.34839,283794.508144883
270,27870,521.0,15.0,26633,Roanoke Rapids,,195.621972740585,1958976214.39966,237465.130853914
271,27871,85.0,3.0,4466,Robersonville,,190.326914464846,2640265625.23401,370404.169208956
272,27872,10.0,0.0,429,Roxobel,,233.100233100233,78668396.3901367,60062.9164687203
273,27874,90.0,1.0,4766,Scotland Neck,,188.837599664289,3988089594.78687,425091.541566969
274,27875,7.0,0.0,511,Scranton,,136.986301369863,1462926064.75208,668994.049821798
275,27876,30.0,1.0,1290,Seaboard,,232.558139534884,1161065802.28784,286123.221519332
276,27880,89.0,0.0,3280,Sims,,271.341463414634,661768421.449585,178936.521495753
277,27881,,,323,Speed,Population <500 and Cases <5,,45624486.2655029,35379.3892263349
278,27882,279.0,3.0,7927,Spring Hope,,351.961650056768,2721376125.90833,404465.358087667
279,27883,83.0,1.0,4361,Stantonsburg,,190.323320339372,2149873597.18677,378850.12800901
280,27884,28.0,0.0,1545,Stokes,,181.229773462783,1118165618.53992,178810.199825372
281,27885,55.0,3.0,859,Swanquarter,,640.279394644936,3236637890.30994,778832.459471456
282,27886,617.0,30.0,21595,Tarboro,,285.714285714286,5534275751.92761,530150.851444626
283,27888,76.0,0.0,2803,Walstonburg,,271.138066357474,1661899290.0293,260588.447365408
284,27889,681.0,23.0,27543,Washington,,247.249754928657,4746901259.41052,624948.845007958
285,27890,51.0,3.0,2398,Weldon,,212.677231025855,250295126.203369,88214.5142201125
286,27891,95.0,6.0,5011,Whitakers,,189.582917581321,3802342458.24487,551887.618669609
287,27892,327.0,4.0,14363,Williamston,,227.668314418993,4740161664.64209,528153.604658045
288,27893,1290.0,34.0,40647,Wilson,,317.366595320688,3134674028.43115,441390.734015219
289,27896,442.0,13.0,21212,Wilson,,208.37261927211,1013992738.34033,260787.736893695
290,27897,56.0,1.0,2467,Woodland,,226.996351844345,1262848506.99878,250563.523857377
291,27909,688.0,31.0,40958,Elizabeth City,,167.976951999609,6356628470.42627,720925.199090358
292,27910,503.0,29.0,11609,Ahoskie,,433.284520630545,3854004911.8667,558805.248838311
293,27915,10.0,0.0,758,Avon,,131.926121372032,132797325.68457,159985.858445685
294,27916,2.0,0.0,554,Aydlett,,36.101083032491,175446906.710938,88834.9392660151
295,27917,4.0,0.0,1084,Barco,,36.90036900369,583346697.773926,150643.300800981
296,27919,19.0,1.0,1211,Belvidere,,156.895127993394,1805677755.21484,260299.205087965
297,27920,28.0,0.0,1415,Buxton,,197.879858657244,251417477.481567,169552.58818934
298,27921,55.0,3.0,5366,Camden,,102.497204621692,2216306760.15601,371309.805402765
299,27922,29.0,0.0,1107,Cofield,,261.96928635953,1372106941.59424,230585.938382193
300,27923,2.0,0.0,990,Coinjock,,20.2020202020202,442853112.258789,222994.427279021
301,27924,85.0,1.0,3509,Colerain,,242.23425477344,2545571117.46045,325068.518729581
302,27925,114.0,3.0,4164,Columbia,,273.775216138329,9421043776.67224,822613.133571787
303,27926,16.0,0.0,1965,Corapeake,,81.4249363867685,1084179276.0813,176947.978129327
304,27927,5.0,0.0,613,Corolla,,81.5660685154975,685869287.21875,1266393.74615984
305,27928,49.0,1.0,1888,Creswell,,259.533898305085,3736346955.86023,344143.792077436
306,27929,8.0,0.0,1949,Currituck,,41.0466906105695,352573124.774658,146317.944454099
307,27932,309.0,3.0,12644,Edenton,,244.38468838975,3509551689.6084,391797.495792958
308,27935,21.0,2.0,1674,Eure,,125.448028673835,1443577833.21069,213483.780281898
309,27936,10.0,1.0,961,Frisco,,104.058272632674,134638106.065186,108288.074251882
310,27937,66.0,1.0,4253,Gates,,155.184575593699,2407949124.70361,290137.740864669
311,27938,17.0,0.0,1430,Gatesville,,118.881118881119,1202645918.03784,229961.178585235
312,27939,13.0,0.0,3370,Grandy,,38.5756676557863,296874050.40332,237784.484514939
