OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,3284.0,18.0,14872,Advance,,2208.17643894567,22081.7643894567,1744189234.37061,355282.663136038
2,27007,577.0,5.0,2136,Ararat,,2701.31086142322,27013.1086142322,592499585.594238,195922.003442792
3,27009,664.0,9.0,2937,Belews Creek,,2260.81035069799,22608.1035069799,618093097.011353,191244.647442635
4,27011,1484.0,14.0,5411,Boonville,,2742.56144890039,27425.6144890039,1489580093.86462,316910.589814884
5,27012,6987.0,75.0,28954,Clemmons,,2413.13808109415,24131.3808109415,1176567385.86804,255774.303165276
6,27013,1568.0,13.0,6495,Cleveland,,2414.16474210931,24141.6474210931,2066336247.98627,379169.285246239
7,27014,258.0,6.0,957,Cooleemee,,2695.92476489028,26959.2476489028,21479098.032959,22299.1178929161
8,27016,482.0,6.0,1682,Danbury,,2865.63614744352,28656.3614744352,1068209590.0686,211061.413302457
9,27017,2624.0,30.0,9499,Dobson,,2762.3960416886,27623.960416886,2962951682.04883,566348.974052303
10,27018,1970.0,13.0,8221,East Bend,,2396.30215302275,23963.0215302275,2331567909.96985,255811.974556888
11,27019,826.0,5.0,4234,Germanton,,1950.87387812943,19508.7387812943,977414017.819214,270248.259734795
12,27020,1625.0,11.0,6104,Hamptonville,,2662.18872870249,26621.8872870249,2114111622.36755,316969.486887135
13,27021,4443.0,71.0,17979,King,,2471.21641915568,24712.1641915568,1469376476.14172,210392.900707099
14,27022,290.0,4.0,1512,Lawsonville,,1917.98941798942,19179.8941798942,918745327.278442,200803.000966771
15,27023,2721.0,11.0,12775,Lewisville,,2129.94129158513,21299.4129158513,807172159.002075,183078.980128526
16,27024,702.0,6.0,2683,Lowgap,,2616.47409616101,26164.7409616101,1265827411.39758,278411.484773322
17,27025,2428.0,37.0,11117,Madison,,2184.04245749753,21840.4245749753,2714649364.33142,468723.596670607
18,27027,862.0,19.0,4017,Mayodan,,2145.88000995768,21458.8000995768,548179131.574585,172371.363079245
19,27028,6985.0,57.0,28039,Mocksville,,2491.17300902315,24911.7300902315,5475621774.30664,567238.136149726
20,27030,10294.0,180.0,37641,Mount Airy,,2734.78387928057,27347.8387928057,4824085732.75671,624989.724929864
21,27040,2672.0,17.0,13150,Pfafftown,,2031.9391634981,20319.391634981,763349953.536133,205025.773716105
22,27041,1948.0,17.0,8020,Pilot Mountain,,2428.92768079801,24289.2768079801,1629462738.40637,324677.141569035
23,27042,152.0,3.0,720,Pine Hall,,2111.11111111111,21111.1111111111,290758639.069458,113971.243586081
24,27043,1504.0,15.0,6442,Pinnacle,,2334.67867122012,23346.7867122012,1935795027.06067,395674.180712495
25,27045,2563.0,19.0,9583,Rural Hall,,2674.52780966294,26745.2780966294,666085549.25769,154538.589918543
26,27046,403.0,6.0,1953,Sandy Ridge,,2063.49206349206,20634.9206349206,1237681699.0647,217125.573744555
