OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,817.0,3.0,14872,Advance,,549.354491662184,5493.54491662184,1744189234.37061,355282.663136038
2,27007,161.0,0.0,2136,Ararat,,753.74531835206,7537.4531835206,592499585.594238,195922.003442792
3,27009,188.0,1.0,2937,Belews Creek,,640.108954715696,6401.08954715696,618093097.011353,191244.647442635
4,27011,408.0,4.0,5411,Boonville,,754.019589724635,7540.19589724635,1489580093.86462,316910.589814884
5,27012,2047.0,30.0,28954,Clemmons,,706.983491054776,7069.83491054776,1176567385.86804,255774.303165276
6,27013,405.0,5.0,6495,Cleveland,,623.556581986143,6235.56581986143,2066336247.98627,379169.285246239
7,27014,49.0,0.0,957,Cooleemee,,512.016718913271,5120.16718913271,21479098.032959,22299.1178929161
8,27016,105.0,0.0,1682,Danbury,,624.256837098692,6242.56837098692,1068209590.0686,211061.413302457
9,27017,806.0,6.0,9499,Dobson,,848.51036951258,8485.1036951258,2962951682.04883,566348.974052304
10,27018,533.0,4.0,8221,East Bend,,648.339618051332,6483.39618051332,2331567909.96985,255811.974556888
11,27019,231.0,1.0,4234,Germanton,,545.583372697213,5455.83372697213,977414017.819214,270248.259734795
12,27020,524.0,5.0,6104,Hamptonville,,858.453473132372,8584.53473132372,2114111622.36755,316969.486887135
13,27021,1128.0,31.0,17979,King,,627.398631737027,6273.98631737027,1469376476.14172,210392.900707099
14,27022,71.0,1.0,1512,Lawsonville,,469.57671957672,4695.7671957672,918745327.278442,200803.000966771
15,27023,735.0,3.0,12775,Lewisville,,575.342465753425,5753.42465753425,807172159.002075,183078.980128527
16,27024,204.0,3.0,2683,Lowgap,,760.342899739098,7603.42899739098,1265827411.39758,278411.484773322
17,27025,810.0,3.0,11117,Madison,,728.613834667626,7286.13834667626,2714649364.33142,468723.596670606
18,27027,294.0,1.0,4017,Mayodan,,731.889469753547,7318.89469753547,548179131.574585,172371.363079245
19,27028,1859.0,14.0,28039,Mocksville,,663.005100039231,6630.05100039231,5475621774.30664,567238.136149725
20,27030,2969.0,59.0,37641,Mount Airy,,788.767567280359,7887.67567280359,4824085732.75671,624989.724929863
21,27040,719.0,3.0,13150,Pfafftown,,546.768060836502,5467.68060836502,763349953.536133,205025.773716105
22,27041,495.0,6.0,8020,Pilot Mountain,,617.206982543641,6172.06982543641,1629462738.40637,324677.141569035
23,27042,59.0,1.0,720,Pine Hall,,819.444444444444,8194.44444444445,290758639.069458,113971.243586081
24,27043,383.0,5.0,6442,Pinnacle,,594.535858429059,5945.35858429059,1935795027.06067,395674.180712496
25,27045,694.0,5.0,9583,Rural Hall,,724.199102577481,7241.99102577481,666085549.25769,154538.589918543
26,27046,111.0,1.0,1953,Sandy Ridge,,568.356374807988,5683.56374807988,1237681699.0647,217125.573744555
27,27047,85.0,0.0,1279,Siloam,,664.581704456607,6645.81704456607,576295820.815674,144984.839113672
28,27048,529.0,2.0,8902,Stoneville,,594.248483486857,5942.48483486857,2355000804.03674,325454.766660313
29,27050,211.0,2.0,4084,Tobaccoville,,516.650342801175,5166.50342801175,703876500.567505,219088.1792708
30,27051,518.0,5.0,8287,Walkertown,,625.075419331483,6250.75419331483,524680317.775635,151066.808563308
31,27052,631.0,12.0,10061,Walnut Cove,,627.174237153365,6271.74237153365,2710320219.82117,403203.611044297
32,27053,127.0,1.0,3156,Westfield,,402.408111533587,4024.08111533587,2152815477.55933,413464.446930882
33,27054,191.0,2.0,2608,Woodleaf,,732.361963190184,7323.61963190184,778193820.583862,201172.963339102
34,27055,1269.0,16.0,14521,Yadkinville,,873.906755733076,8739.06755733076,3115987965.39453,403366.49229781
35,27101,1283.0,31.0,24321,Winston Salem,,527.527651001192,5275.27651001192,356085731.400146,162957.922513793
36,27103,2187.0,22.0,36071,Winston Salem,,606.304233317624,6063.04233317624,527249856.672729,146399.561156354
37,27104,1809.0,24.0,29383,Winston Salem,,615.662117550965,6156.62117550965,337669863.683838,130394.134288752
38,27105,2898.0,24.0,40186,Winston Salem,,721.146667993829,7211.46667993829,950547784.577881,208375.813794777
39,27106,3022.0,24.0,51378,Winston Salem,,588.189497450271,5881.89497450271,787324720.967285,203893.681115083
40,27107,3651.0,29.0,52432,Winston Salem,,696.330485199878,6963.30485199878,1859279716.41162,319111.813640457
41,27127,2836.0,20.0,38510,Winston Salem,,736.432095559595,7364.32095559595,820319160.873047,213438.375685158
42,27157,29.0,0.0,5,Winston Salem,,,,827769.094482422,4216.57245655308
43,27203,1986.0,37.0,21876,Asheboro,,907.844212835985,9078.44212835985,589408161.410522,188062.356665824
44,27205,2541.0,33.0,34549,Asheboro,,735.477148397928,7354.77148397928,6255653514.79199,588011.232518038
45,27207,204.0,2.0,3806,Bear Creek,,535.995796111403,5359.95796111403,2300194678.82397,473699.237818467
46,27208,110.0,0.0,1691,Bennett,,650.50266114725,6505.0266114725,1029479783.1405,215638.108979383
47,27209,570.0,24.0,4151,Biscoe,,1373.16309323055,13731.6309323055,1198089302.20734,259108.004034657
48,27212,302.0,1.0,1600,Blanch,,1887.5,18875.0,1328181375.12305,277007.39975067
49,27214,688.0,3.0,11747,Browns Summit,,585.681450583128,5856.81450583128,1414533235.94788,324969.092830869
50,27215,3179.0,38.0,44892,Burlington,,708.143990020494,7081.43990020494,1827823774.30115,298200.358945539
51,27217,3938.0,71.0,39111,Burlington,,1006.87786044847,10068.7786044847,3473433663.33496,513818.51476852
52,27229,433.0,9.0,4014,Candor,,1078.72446437469,10787.2446437469,2747739848.89313,367384.611313313
53,27231,83.0,0.0,2048,Cedar Grove,,405.2734375,4052.734375,987771348.581177,209108.769362036
54,27233,191.0,2.0,3647,Climax,,523.718124485879,5237.18124485879,703252829.253662,187154.002103638
55,27235,299.0,2.0,4575,Colfax,,653.551912568306,6535.51912568306,380654027.583252,148521.339190303
56,27239,579.0,5.0,9629,Denton,,601.30854709731,6013.0854709731,4319759872.9696,429373.198159064
57,27242,115.0,0.0,2668,Eagle Springs,,431.034482758621,4310.34482758621,1480408484.01825,321391.030328654
58,27243,199.0,3.0,4665,Efland,,426.580921757771,4265.80921757771,1142332751.10315,311755.144165646
59,27244,1221.0,13.0,16259,Elon,,750.96869426164,7509.6869426164,1541989025.453,399696.340130384
