OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,1786.0,12.0,14872,Advance,,1200.91447014524,12009.1447014524,1744189234.37061,355282.663136038
2,27007,283.0,1.0,2136,Ararat,,1324.9063670412,13249.063670412,592499585.594238,195922.003442792
3,27009,392.0,4.0,2937,Belews Creek,,1334.69526727954,13346.9526727954,618093097.011353,191244.647442635
4,27011,758.0,7.0,5411,Boonville,,1400.85012012567,14008.5012012567,1489580093.86462,316910.589814884
5,27012,3695.0,56.0,28954,Clemmons,,1276.16218829868,12761.6218829868,1176567385.86804,255774.303165276
6,27013,945.0,12.0,6495,Cleveland,,1454.96535796767,14549.6535796767,2066336247.98627,379169.285246239
7,27014,147.0,5.0,957,Cooleemee,,1536.05015673981,15360.5015673981,21479098.032959,22299.1178929161
8,27016,216.0,4.0,1682,Danbury,,1284.18549346017,12841.8549346017,1068209590.0686,211061.413302457
9,27017,1507.0,20.0,9499,Dobson,,1586.48278766186,15864.8278766186,2962951682.04883,566348.974052304
10,27018,979.0,8.0,8221,East Bend,,1190.85269431943,11908.5269431943,2331567909.96985,255811.974556888
11,27019,462.0,1.0,4234,Germanton,,1091.16674539443,10911.6674539443,977414017.819214,270248.259734795
12,27020,959.0,10.0,6104,Hamptonville,,1571.10091743119,15711.0091743119,2114111622.36755,316969.486887135
13,27021,2376.0,53.0,17979,King,,1321.54179876523,13215.4179876523,1469376476.14172,210392.900707099
14,27022,133.0,2.0,1512,Lawsonville,,879.62962962963,8796.2962962963,918745327.278442,200803.000966771
15,27023,1367.0,6.0,12775,Lewisville,,1070.05870841487,10700.5870841487,807172159.002075,183078.980128527
16,27024,404.0,4.0,2683,Lowgap,,1505.77711516959,15057.7711516959,1265827411.39758,278411.484773322
17,27025,1302.0,32.0,11117,Madison,,1171.17927498426,11711.7927498426,2714649364.33142,468723.596670606
18,27027,436.0,19.0,4017,Mayodan,,1085.38710480458,10853.8710480458,548179131.574585,172371.363079245
19,27028,3773.0,43.0,28039,Mocksville,,1345.62573558258,13456.2573558258,5475621774.30664,567238.136149725
20,27030,5678.0,127.0,37641,Mount Airy,,1508.46151802556,15084.6151802556,4824085732.75671,624989.724929863
21,27040,1373.0,12.0,13150,Pfafftown,,1044.10646387833,10441.0646387833,763349953.536133,205025.773716105
22,27041,1002.0,8.0,8020,Pilot Mountain,,1249.37655860349,12493.7655860349,1629462738.40637,324677.141569035
23,27042,88.0,2.0,720,Pine Hall,,1222.22222222222,12222.2222222222,290758639.069458,113971.243586081
24,27043,743.0,8.0,6442,Pinnacle,,1153.36851909345,11533.6851909345,1935795027.06067,395674.180712496
25,27045,1333.0,11.0,9583,Rural Hall,,1391.00490451842,13910.0490451842,666085549.25769,154538.589918543
26,27046,203.0,1.0,1953,Sandy Ridge,,1039.42652329749,10394.2652329749,1237681699.0647,217125.573744555
27,27047,156.0,2.0,1279,Siloam,,1219.70289288507,12197.0289288507,576295820.815674,144984.839113672
28,27048,946.0,12.0,8902,Stoneville,,1062.68254324871,10626.8254324871,2355000804.03674,325454.766660313
29,27050,474.0,5.0,4084,Tobaccoville,,1160.62683643487,11606.2683643487,703876500.567505,219088.1792708
30,27051,1004.0,8.0,8287,Walkertown,,1211.53614094365,12115.3614094365,524680317.775635,151066.808563308
31,27052,1279.0,25.0,10061,Walnut Cove,,1271.24540304145,12712.4540304145,2710320219.82117,403203.611044297
32,27053,284.0,3.0,3156,Westfield,,899.873257287706,8998.73257287706,2152815477.55933,413464.446930882
33,27054,435.0,5.0,2608,Woodleaf,,1667.94478527607,16679.4478527607,778193820.583862,201172.963339102
34,27055,2203.0,31.0,14521,Yadkinville,,1517.11314647752,15171.1314647752,3115987965.39453,403366.49229781
35,27101,2431.0,45.0,24321,Winston Salem,,999.547715965626,9995.47715965626,356085731.400146,162957.922513793
36,27103,4030.0,45.0,36071,Winston Salem,,1117.24099692274,11172.4099692274,527249856.672729,146399.561156354
37,27104,3212.0,41.0,29383,Winston Salem,,1093.14909981962,10931.4909981962,337669863.683838,130394.134288752
38,27105,5380.0,50.0,40186,Winston Salem,,1338.7746976559,13387.746976559,950547784.577881,208375.813794777
39,27106,5493.0,64.0,51378,Winston Salem,,1069.13464907159,10691.3464907159,787324720.967285,203893.681115083
40,27107,6685.0,59.0,52432,Winston Salem,,1274.9847421422,12749.847421422,1859279716.41162,319111.813640457
41,27127,5157.0,29.0,38510,Winston Salem,,1339.13269280706,13391.3269280706,820319160.873047,213438.375685158
42,27157,50.0,0.0,5,Winston Salem,,,,827769.094482422,4216.57245655308
43,27203,3379.0,60.0,21876,Asheboro,,1544.61510330956,15446.1510330956,589408161.410522,188062.356665824
44,27205,4788.0,54.0,34549,Asheboro,,1385.85776722915,13858.5776722915,6255653514.79199,588011.232518038
45,27207,431.0,2.0,3806,Bear Creek,,1132.42249080399,11324.2249080399,2300194678.82397,473699.237818467
46,27208,222.0,3.0,1691,Bennett,,1312.83264340627,13128.3264340627,1029479783.1405,215638.108979383
47,27209,840.0,42.0,4151,Biscoe,,2023.60876897133,20236.0876897133,1198089302.20734,259108.004034657
48,27212,408.0,1.0,1600,Blanch,,2550.0,25500.0,1328181375.12305,277007.39975067
49,27214,1417.0,16.0,11747,Browns Summit,,1206.26542947135,12062.6542947135,1414533235.94788,324969.092830869
50,27215,5929.0,79.0,44892,Burlington,,1320.7252962666,13207.252962666,1827823774.30115,298200.358945539
51,27217,6481.0,108.0,39111,Burlington,,1657.07857124594,16570.7857124594,3473433663.33496,513818.51476852
52,27229,674.0,18.0,4014,Candor,,1679.1230692576,16791.230692576,2747739848.89313,367384.611313313
53,27231,144.0,0.0,2048,Cedar Grove,,703.125,7031.25,987771348.581177,209108.769362036
54,27233,419.0,4.0,3647,Climax,,1148.88949821771,11488.8949821771,703252829.253662,187154.002103638
55,27235,553.0,13.0,4575,Colfax,,1208.74316939891,12087.4316939891,380654027.583252,148521.339190303
56,27239,1264.0,18.0,9629,Denton,,1312.70121507945,13127.0121507945,4319759872.9696,429373.198159064
57,27242,278.0,5.0,2668,Eagle Springs,,1041.97901049475,10419.7901049475,1480408484.01825,321391.030328654
58,27243,388.0,3.0,4665,Efland,,831.725616291533,8317.25616291533,1142332751.10315,311755.144165646
59,27244,2736.0,27.0,16259,Elon,,1682.76031736269,16827.6031736269,1541989025.453,399696.340130384
60,27248,582.0,6.0,4835,Franklinville,,1203.72285418821,12037.2285418821,942909114.352783,215710.992817749
61,27249,1601.0,19.0,13355,Gibsonville,,1198.80194683639,11988.0194683639,1679803774.77087,397477.611919868
62,27252,174.0,2.0,2264,Goldston,,768.551236749117,7685.51236749117,1142470673.17163,220926.147155476
63,27253,4697.0,57.0,31464,Graham,,1492.81718789728,14928.1718789728,2351372927.78931,521476.969804177
64,27258,917.0,8.0,7740,Haw River,,1184.75452196382,11847.5452196382,473631125.268677,312686.877842211
65,27260,2940.0,48.0,25696,High Point,,1144.14694894147,11441.4694894147,348441568.963501,133229.878739789
66,27262,2728.0,66.0,24764,High Point,,1101.59909546115,11015.9909546115,368730084.700928,171087.864383377
67,27263,2759.0,44.0,22320,High Point,,1236.11111111111,12361.1111111111,1121512604.52234,249658.228757679
68,27265,5741.0,64.0,50038,High Point,,1147.32803069667,11473.2803069667,1172957282.41284,307481.490778656
69,27268,335.0,0.0,1695,High Point,,1976.401179941,19764.01179941,2495618.64758301,8251.66869064816
70,27278,2178.0,21.0,27181,Hillsborough,,801.295022258195,8012.95022258195,2885765742.02771,502574.675043234
71,27281,355.0,3.0,3710,Jackson Springs,,956.873315363881,9568.73315363881,2095606802.2608,479969.724586594
72,27282,1779.0,27.0,16597,Jamestown,,1071.88046032415,10718.8046032416,404066994.873657,168803.970950205
73,27283,361.0,5.0,2982,Julian,,1210.59691482227,12105.9691482227,711286368.914917,161239.518798817
74,27284,6944.0,90.0,56201,Kernersville,,1235.56520346613,12355.6520346613,2233069317.10205,420748.080109325
75,27288,2738.0,64.0,23585,Eden,,1160.90735637057,11609.0735637057,1951079100.05676,304615.616752016
76,27291,170.0,0.0,1538,Leasburg,,1105.33159947984,11053.3159947984,1492904663.44434,314720.365319101
77,27292,5664.0,52.0,41465,Lexington,,1365.97130109731,13659.7130109731,4270233445.18579,407599.915340798
78,27295,5736.0,70.0,39191,Lexington,,1463.60133704167,14636.0133704167,3631502180.53174,466742.919509858
79,27298,1234.0,13.0,10440,Liberty,,1181.99233716475,11819.9233716475,2639148530.03284,431527.987760386
80,27299,898.0,7.0,5254,Linwood,,1709.17396269509,17091.7396269509,822543412.257813,203597.604040365
81,27301,1395.0,22.0,10019,Mc Leansville,,1392.35452639984,13923.5452639984,900133716.655151,287107.537324028
82,27302,3623.0,23.0,32302,Mebane,,1121.60237756176,11216.0237756176,3198656461.27478,644303.59427532
83,27305,202.0,1.0,1585,Milton,,1274.44794952681,12744.4794952681,687167820.539429,263836.485514183
84,27306,951.0,21.0,5945,Mount Gilead,,1599.66358284273,15996.6358284273,5305900334.83325,426306.558627535
