OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,1044.0,3.0,14872,Advance,,701.990317374933,7019.90317374933,1744189234.37061,355282.663136038
2,27007,180.0,0.0,2136,Ararat,,842.696629213483,8426.96629213483,592499585.594238,195922.003442792
3,27009,235.0,1.0,2937,Belews Creek,,800.13619339462,8001.3619339462,618093097.011353,191244.647442635
4,27011,476.0,6.0,5411,Boonville,,879.689521345408,8796.89521345408,1489580093.86462,316910.589814884
5,27012,2392.0,40.0,28954,Clemmons,,826.138012019065,8261.38012019065,1176567385.86804,255774.303165276
6,27013,483.0,6.0,6495,Cleveland,,743.64896073903,7436.4896073903,2066336247.98627,379169.285246239
7,27014,63.0,1.0,957,Cooleemee,,658.307210031348,6583.07210031348,21479098.032959,22299.1178929161
8,27016,122.0,2.0,1682,Danbury,,725.326991676576,7253.26991676575,1068209590.0686,211061.413302457
9,27017,912.0,6.0,9499,Dobson,,960.101063269818,9601.01063269818,2962951682.04883,566348.974052304
10,27018,608.0,4.0,8221,East Bend,,739.569395450675,7395.69395450675,2331567909.96985,255811.974556888
11,27019,274.0,1.0,4234,Germanton,,647.142182333491,6471.42182333491,977414017.819214,270248.259734795
12,27020,585.0,5.0,6104,Hamptonville,,958.387942332896,9583.87942332896,2114111622.36755,316969.486887135
13,27021,1444.0,34.0,17979,King,,803.159241337116,8031.59241337116,1469376476.14172,210392.900707099
14,27022,78.0,1.0,1512,Lawsonville,,515.873015873016,5158.73015873016,918745327.278442,200803.000966771
15,27023,839.0,3.0,12775,Lewisville,,656.751467710372,6567.51467710372,807172159.002075,183078.980128527
16,27024,248.0,3.0,2683,Lowgap,,924.338427133805,9243.38427133805,1265827411.39758,278411.484773322
17,27025,895.0,5.0,11117,Madison,,805.073311145093,8050.73311145093,2714649364.33142,468723.596670606
18,27027,324.0,6.0,4017,Mayodan,,806.572068707991,8065.72068707991,548179131.574585,172371.363079245
19,27028,2184.0,17.0,28039,Mocksville,,778.915082563572,7789.15082563572,5475621774.30664,567238.136149725
20,27030,3560.0,68.0,37641,Mount Airy,,945.777211019898,9457.77211019898,4824085732.75671,624989.724929863
21,27040,858.0,5.0,13150,Pfafftown,,652.471482889734,6524.71482889734,763349953.536133,205025.773716105
22,27041,595.0,6.0,8020,Pilot Mountain,,741.895261845387,7418.95261845387,1629462738.40637,324677.141569035
23,27042,61.0,2.0,720,Pine Hall,,847.222222222222,8472.22222222222,290758639.069458,113971.243586081
24,27043,446.0,5.0,6442,Pinnacle,,692.331574045328,6923.31574045328,1935795027.06067,395674.180712496
25,27045,833.0,6.0,9583,Rural Hall,,869.247626004383,8692.47626004383,666085549.25769,154538.589918543
26,27046,130.0,1.0,1953,Sandy Ridge,,665.642601126472,6656.42601126472,1237681699.0647,217125.573744555
27,27047,98.0,0.0,1279,Siloam,,766.223612197029,7662.23612197029,576295820.815674,144984.839113672
28,27048,593.0,3.0,8902,Stoneville,,666.142439901146,6661.42439901146,2355000804.03674,325454.766660313
29,27050,259.0,3.0,4084,Tobaccoville,,634.182174338883,6341.82174338883,703876500.567505,219088.1792708
30,27051,594.0,5.0,8287,Walkertown,,716.785326414867,7167.85326414867,524680317.775635,151066.808563308
31,27052,780.0,16.0,10061,Walnut Cove,,775.270847828248,7752.70847828248,2710320219.82117,403203.611044297
32,27053,153.0,1.0,3156,Westfield,,484.790874524715,4847.90874524715,2152815477.55933,413464.446930882
33,27054,242.0,2.0,2608,Woodleaf,,927.914110429448,9279.14110429448,778193820.583862,201172.963339102
34,27055,1449.0,20.0,14521,Yadkinville,,997.865160801598,9978.65160801598,3115987965.39453,403366.49229781
35,27101,1501.0,32.0,24321,Winston Salem,,617.162123267958,6171.62123267958,356085731.400146,162957.922513793
36,27103,2575.0,31.0,36071,Winston Salem,,713.869867760805,7138.69867760805,527249856.672729,146399.561156354
37,27104,2112.0,26.0,29383,Winston Salem,,718.78296974441,7187.8296974441,337669863.683838,130394.134288752
38,27105,3317.0,29.0,40186,Winston Salem,,825.411834967402,8254.11834967402,950547784.577881,208375.813794777
39,27106,3579.0,35.0,51378,Winston Salem,,696.601658297326,6966.01658297326,787324720.967285,203893.681115083
40,27107,4119.0,34.0,52432,Winston Salem,,785.588953310955,7855.88953310955,1859279716.41162,319111.813640457
41,27127,3246.0,23.0,38510,Winston Salem,,842.897948584783,8428.97948584783,820319160.873047,213438.375685158
42,27157,33.0,0.0,5,Winston Salem,,,,827769.094482422,4216.57245655308
43,27203,2306.0,46.0,21876,Asheboro,,1054.12324008045,10541.2324008045,589408161.410522,188062.356665824
44,27205,3099.0,40.0,34549,Asheboro,,896.986888187791,8969.86888187791,6255653514.79199,588011.232518038
45,27207,241.0,2.0,3806,Bear Creek,,633.210719915922,6332.10719915922,2300194678.82397,473699.237818467
46,27208,126.0,0.0,1691,Bennett,,745.121230041396,7451.21230041396,1029479783.1405,215638.108979383
47,27209,652.0,38.0,4151,Biscoe,,1570.70585401108,15707.0585401108,1198089302.20734,259108.004034657
48,27212,329.0,1.0,1600,Blanch,,2056.25,20562.5,1328181375.12305,277007.39975067
49,27214,822.0,5.0,11747,Browns Summit,,699.75312845833,6997.5312845833,1414533235.94788,324969.092830869
50,27215,3653.0,47.0,44892,Burlington,,813.730731533458,8137.30731533458,1827823774.30115,298200.358945539
51,27217,4360.0,73.0,39111,Burlington,,1114.7758942497,11147.758942497,3473433663.33496,513818.51476852
52,27229,481.0,13.0,4014,Candor,,1198.30592924763,11983.0592924763,2747739848.89313,367384.611313313
53,27231,97.0,0.0,2048,Cedar Grove,,473.6328125,4736.328125,987771348.581177,209108.769362036
