OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,4797.0,28.0,14872,Advance,,3225.52447552448,32255.2447552448,1744189234.37061,355282.663136038
2,27007,824.0,9.0,2136,Ararat,,3857.67790262172,38576.7790262172,592499585.594238,195922.003442792
3,27009,889.0,9.0,2937,Belews Creek,,3026.89819543752,30268.9819543752,618093097.011353,191244.647442635
4,27011,2194.0,23.0,5411,Boonville,,4054.70338199963,40547.0338199963,1489580093.86462,316910.589814884
5,27012,10132.0,98.0,28954,Clemmons,,3499.34378669614,34993.4378669614,1176567385.86804,255774.303165276
6,27013,2020.0,18.0,6495,Cleveland,,3110.08468052348,31100.8468052348,2066336247.98627,379169.285246239
7,27014,364.0,6.0,957,Cooleemee,,3803.55276907001,38035.5276907001,21479098.032959,22299.1178929161
8,27016,739.0,12.0,1682,Danbury,,4393.5790725327,43935.790725327,1068209590.0686,211061.413302457
9,27017,3823.0,39.0,9499,Dobson,,4024.63417201811,40246.3417201811,2962951682.04883,566348.974052303
10,27018,2780.0,18.0,8221,East Bend,,3381.58374893565,33815.8374893565,2331567909.96985,255811.974556888
11,27019,1201.0,10.0,4234,Germanton,,2836.56117146906,28365.6117146906,977414017.819214,270248.259734795
12,27020,2382.0,18.0,6104,Hamptonville,,3902.35910878113,39023.5910878113,2114111622.36755,316969.486887135
13,27021,6806.0,103.0,17979,King,,3785.52755993103,37855.2755993103,1469376476.14172,210392.900707099
14,27022,438.0,4.0,1512,Lawsonville,,2896.8253968254,28968.253968254,918745327.278442,200803.000966771
15,27023,4013.0,22.0,12775,Lewisville,,3141.2915851272,31412.915851272,807172159.002075,183078.980128526
16,27024,939.0,13.0,2683,Lowgap,,3499.81364144614,34998.1364144614,1265827411.39758,278411.484773322
17,27025,3274.0,55.0,11117,Madison,,2945.03912926149,29450.3912926149,2714649364.33142,468723.596670607
18,27027,1204.0,23.0,4017,Mayodan,,2997.26163803834,29972.6163803834,548179131.574585,172371.363079245
19,27028,9687.0,91.0,28039,Mocksville,,3454.83077142551,34548.3077142551,5475621774.30664,567238.136149726
20,27030,14636.0,249.0,37641,Mount Airy,,3888.31327541776,38883.1327541776,4824085732.75671,624989.724929864
21,27040,4003.0,24.0,13150,Pfafftown,,3044.10646387833,30441.0646387833,763349953.536133,205025.773716105
22,27041,2809.0,33.0,8020,Pilot Mountain,,3502.49376558603,35024.9376558603,1629462738.40637,324677.141569035
23,27042,214.0,3.0,720,Pine Hall,,2972.22222222222,29722.2222222222,290758639.069458,113971.243586081
24,27043,2213.0,20.0,6442,Pinnacle,,3435.26855013971,34352.6855013971,1935795027.06067,395674.180712495
25,27045,3621.0,27.0,9583,Rural Hall,,3778.56621099864,37785.6621099864,666085549.25769,154538.589918543
26,27046,555.0,8.0,1953,Sandy Ridge,,2841.78187403994,28417.8187403994,1237681699.0647,217125.573744555
27,27047,471.0,4.0,1279,Siloam,,3682.56450351837,36825.6450351837,576295820.815674,144984.839113672
28,27048,2470.0,27.0,8902,Stoneville,,2774.65738036396,27746.5738036396,2355000804.03674,325454.766660312
29,27050,1322.0,15.0,4084,Tobaccoville,,3237.02252693438,32370.2252693438,703876500.567505,219088.1792708
30,27051,2791.0,25.0,8287,Walkertown,,3367.92566670689,33679.2566670689,524680317.775635,151066.808563308
31,27052,3402.0,47.0,10061,Walnut Cove,,3381.37362091243,33813.7362091243,2710320219.82117,403203.611044297
32,27053,903.0,9.0,3156,Westfield,,2861.21673003802,28612.1673003802,2152815477.55933,413464.446930883
33,27054,907.0,13.0,2608,Woodleaf,,3477.76073619632,34777.6073619632,778193820.583862,201172.963339102
34,27055,6242.0,65.0,14521,Yadkinville,,4298.60202465395,42986.0202465395,3115987965.39453,403366.492297811
35,27101,6859.0,66.0,24321,Winston Salem,,2820.1965379713,28201.965379713,356085731.400146,162957.922513792
