OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,2346.0,18.0,14872,Advance,,1577.46100053792,15774.6100053792,1744189234.37061,355282.663136038
2,27007,408.0,3.0,2136,Ararat,,1910.11235955056,19101.1235955056,592499585.594238,195922.003442792
3,27009,505.0,6.0,2937,Belews Creek,,1719.44160708206,17194.4160708206,618093097.011353,191244.647442635
4,27011,1037.0,13.0,5411,Boonville,,1916.46645721678,19164.6645721678,1489580093.86462,316910.589814884
5,27012,4808.0,70.0,28954,Clemmons,,1660.56503419217,16605.6503419217,1176567385.86804,255774.303165276
6,27013,1169.0,13.0,6495,Cleveland,,1799.84603541186,17998.4603541186,2066336247.98627,379169.285246239
7,27014,202.0,6.0,957,Cooleemee,,2110.76280041797,21107.6280041797,21479098.032959,22299.1178929161
8,27016,340.0,4.0,1682,Danbury,,2021.40309155767,20214.0309155767,1068209590.0686,211061.413302457
9,27017,1945.0,24.0,9499,Dobson,,2047.58395620592,20475.8395620592,2962951682.04883,566348.974052303
10,27018,1426.0,11.0,8221,East Bend,,1734.58216761951,17345.8216761951,2331567909.96985,255811.974556888
11,27019,612.0,5.0,4234,Germanton,,1445.44166273028,14454.4166273028,977414017.819214,270248.259734795
12,27020,1235.0,11.0,6104,Hamptonville,,2023.26343381389,20232.6343381389,2114111622.36755,316969.486887135
13,27021,3206.0,59.0,17979,King,,1783.19150119584,17831.9150119584,1469376476.14172,210392.900707099
14,27022,218.0,3.0,1512,Lawsonville,,1441.79894179894,14417.9894179894,918745327.278442,200803.000966771
15,27023,1855.0,8.0,12775,Lewisville,,1452.05479452055,14520.5479452055,807172159.002075,183078.980128526
16,27024,520.0,5.0,2683,Lowgap,,1938.12896011927,19381.2896011927,1265827411.39758,278411.484773322
17,27025,1749.0,37.0,11117,Madison,,1573.26616893047,15732.6616893047,2714649364.33142,468723.596670607
18,27027,608.0,19.0,4017,Mayodan,,1513.56733881006,15135.6733881006,548179131.574585,172371.363079245
19,27028,5113.0,57.0,28039,Mocksville,,1823.53150968294,18235.3150968294,5475621774.30664,567238.136149726
20,27030,7602.0,159.0,37641,Mount Airy,,2019.60628038575,20196.0628038575,4824085732.75671,624989.724929864
21,27040,1848.0,13.0,13150,Pfafftown,,1405.32319391635,14053.2319391635,763349953.536133,205025.773716105
22,27041,1415.0,11.0,8020,Pilot Mountain,,1764.3391521197,17643.391521197,1629462738.40637,324677.141569035
23,27042,104.0,2.0,720,Pine Hall,,1444.44444444444,14444.4444444444,290758639.069458,113971.243586081
24,27043,1089.0,13.0,6442,Pinnacle,,1690.46879850978,16904.6879850978,1935795027.06067,395674.180712495
25,27045,1775.0,15.0,9583,Rural Hall,,1852.23833872483,18522.3833872483,666085549.25769,154538.589918543
26,27046,299.0,5.0,1953,Sandy Ridge,,1530.97798259089,15309.7798259089,1237681699.0647,217125.573744555
27,27047,212.0,2.0,1279,Siloam,,1657.54495699765,16575.4495699765,576295820.815674,144984.839113672
28,27048,1362.0,18.0,8902,Stoneville,,1529.99325994159,15299.9325994159,2355000804.03674,325454.766660312
29,27050,645.0,8.0,4084,Tobaccoville,,1579.33398628795,15793.3398628795,703876500.567505,219088.1792708
30,27051,1342.0,14.0,8287,Walkertown,,1619.40388560396,16194.0388560396,524680317.775635,151066.808563308
31,27052,1702.0,30.0,10061,Walnut Cove,,1691.68074744061,16916.8074744061,2710320219.82117,403203.611044297
32,27053,458.0,5.0,3156,Westfield,,1451.20405576679,14512.0405576679,2152815477.55933,413464.446930883
33,27054,531.0,11.0,2608,Woodleaf,,2036.04294478528,20360.4294478528,778193820.583862,201172.963339102
34,27055,3008.0,44.0,14521,Yadkinville,,2071.48268025618,20714.8268025618,3115987965.39453,403366.492297811
35,27101,3104.0,52.0,24321,Winston Salem,,1276.26331154147,12762.6331154147,356085731.400146,162957.922513792
36,27103,5402.0,51.0,36071,Winston Salem,,1497.60195170636,14976.0195170636,527249856.672729,146399.561156354
37,27104,4237.0,47.0,29383,Winston Salem,,1441.99026648062,14419.9026648062,337669863.683838,130394.134288752
38,27105,6877.0,61.0,40186,Winston Salem,,1711.29248992186,17112.9248992186,950547784.577881,208375.813794777
39,27106,7041.0,71.0,51378,Winston Salem,,1370.43092374168,13704.3092374168,787324720.967285,203893.681115083
40,27107,8600.0,82.0,52432,Winston Salem,,1640.21971315227,16402.1971315227,1859279716.41162,319111.813640457
41,27127,6557.0,37.0,38510,Winston Salem,,1702.67462996624,17026.7462996624,820319160.873047,213438.375685158
42,27157,136.0,1.0,5,Winston Salem,,,,827769.094482422,4216.57245655308
