OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,1917.0,15.0,14872,Advance,,1288.99946207639,12889.9946207639,1744189234.37061,355282.663136038
2,27007,307.0,2.0,2136,Ararat,,1437.265917603,14372.65917603,592499585.594238,195922.003442792
3,27009,414.0,5.0,2937,Belews Creek,,1409.60163432074,14096.0163432074,618093097.011353,191244.647442635
4,27011,822.0,7.0,5411,Boonville,,1519.12770282757,15191.2770282757,1489580093.86462,316910.589814884
5,27012,3919.0,60.0,28954,Clemmons,,1353.5262830697,13535.262830697,1176567385.86804,255774.303165276
6,27013,1006.0,12.0,6495,Cleveland,,1548.88375673595,15488.8375673595,2066336247.98627,379169.285246239
7,27014,164.0,5.0,957,Cooleemee,,1713.68861024033,17136.8861024033,21479098.032959,22299.1178929161
8,27016,274.0,4.0,1682,Danbury,,1629.01307966706,16290.1307966706,1068209590.0686,211061.413302457
9,27017,1613.0,21.0,9499,Dobson,,1698.0734814191,16980.734814191,2962951682.04883,566348.974052304
10,27018,1050.0,10.0,8221,East Bend,,1277.2168835908,12772.168835908,2331567909.96985,255811.974556888
11,27019,504.0,2.0,4234,Germanton,,1190.36372224846,11903.6372224846,977414017.819214,270248.259734795
12,27020,1019.0,11.0,6104,Hamptonville,,1669.39711664482,16693.9711664482,2114111622.36755,316969.486887135
13,27021,2491.0,55.0,17979,King,,1385.5053117526,13855.053117526,1469376476.14172,210392.900707099
14,27022,155.0,3.0,1512,Lawsonville,,1025.13227513228,10251.3227513228,918745327.278442,200803.000966771
15,27023,1454.0,8.0,12775,Lewisville,,1138.16046966732,11381.6046966732,807172159.002075,183078.980128527
16,27024,423.0,4.0,2683,Lowgap,,1576.59336563548,15765.9336563548,1265827411.39758,278411.484773322
17,27025,1417.0,32.0,11117,Madison,,1274.62444904201,12746.2444904201,2714649364.33142,468723.596670606
