OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,2410.0,18.0,14872,Advance,,1620.49488972566,16204.9488972566,1744189234.37061,355282.663136038
2,27007,422.0,3.0,2136,Ararat,,1975.65543071161,19756.5543071161,592499585.594238,195922.003442792
3,27009,517.0,6.0,2937,Belews Creek,,1760.29962546817,17602.9962546817,618093097.011353,191244.647442635
4,27011,1074.0,13.0,5411,Boonville,,1984.84568471632,19848.4568471632,1489580093.86462,316910.589814884
5,27012,4977.0,71.0,28954,Clemmons,,1718.93348069351,17189.3348069351,1176567385.86804,255774.303165276
6,27013,1187.0,13.0,6495,Cleveland,,1827.55966127791,18275.5966127791,2066336247.98627,379169.285246239
7,27014,204.0,6.0,957,Cooleemee,,2131.66144200627,21316.6144200627,21479098.032959,22299.1178929161
8,27016,349.0,4.0,1682,Danbury,,2074.91082045184,20749.1082045184,1068209590.0686,211061.413302457
9,27017,1983.0,25.0,9499,Dobson,,2087.58816717549,20875.8816717549,2962951682.04883,566348.974052303
10,27018,1464.0,11.0,8221,East Bend,,1780.80525483518,17808.0525483518,2331567909.96985,255811.974556888
11,27019,632.0,5.0,4234,Germanton,,1492.67831837506,14926.7831837506,977414017.819214,270248.259734795
12,27020,1268.0,11.0,6104,Hamptonville,,2077.32634338139,20773.2634338139,2114111622.36755,316969.486887135
13,27021,3298.0,59.0,17979,King,,1834.36231158574,18343.6231158574,1469376476.14172,210392.900707099
14,27022,219.0,3.0,1512,Lawsonville,,1448.4126984127,14484.126984127,918745327.278442,200803.000966771
15,27023,1925.0,8.0,12775,Lewisville,,1506.84931506849,15068.4931506849,807172159.002075,183078.980128526
16,27024,526.0,5.0,2683,Lowgap,,1960.49198658218,19604.9198658218,1265827411.39758,278411.484773322
17,27025,1785.0,37.0,11117,Madison,,1605.64900602681,16056.4900602681,2714649364.33142,468723.596670607
18,27027,613.0,19.0,4017,Mayodan,,1526.0144386358,15260.144386358,548179131.574585,172371.363079245
19,27028,5200.0,57.0,28039,Mocksville,,1854.55972038946,18545.5972038946,5475621774.30664,567238.136149726
20,27030,7775.0,161.0,37641,Mount Airy,,2065.56680215722,20655.6680215722,4824085732.75671,624989.724929864
21,27040,1907.0,14.0,13150,Pfafftown,,1450.19011406844,14501.9011406844,763349953.536133,205025.773716105
22,27041,1446.0,12.0,8020,Pilot Mountain,,1802.99251870324,18029.9251870324,1629462738.40637,324677.141569035
23,27042,104.0,2.0,720,Pine Hall,,1444.44444444444,14444.4444444444,290758639.069458,113971.243586081
