OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,525.0,3.0,14872,Advance,,353.012372243142,3530.12372243142,1744189234.37061,355282.663136038
2,27007,92.0,0.0,2136,Ararat,,430.711610486891,4307.11610486891,592499585.594238,195922.003442792
3,27009,96.0,1.0,2937,Belews Creek,,326.864147088866,3268.64147088866,618093097.011353,191244.647442635
4,27011,259.0,4.0,5411,Boonville,,478.654592496766,4786.54592496766,1489580093.86462,316910.589814884
5,27012,1306.0,20.0,28954,Clemmons,,451.060302548871,4510.60302548871,1176567385.86804,255774.303165276
6,27013,239.0,5.0,6495,Cleveland,,367.975365665897,3679.75365665897,2066336247.98627,379169.285246239
7,27014,32.0,0.0,957,Cooleemee,,334.378265412748,3343.78265412748,21479098.032959,22299.1178929161
8,27016,73.0,0.0,1682,Danbury,,434.007134363853,4340.07134363853,1068209590.0686,211061.413302457
9,27017,553.0,3.0,9499,Dobson,,582.166543846721,5821.66543846721,2962951682.04883,566348.974052304
10,27018,373.0,3.0,8221,East Bend,,453.716092932733,4537.16092932733,2331567909.96985,255811.974556888
11,27019,141.0,1.0,4234,Germanton,,333.018422295701,3330.18422295701,977414017.819214,270248.259734795
12,27020,333.0,4.0,6104,Hamptonville,,545.543905635649,5455.43905635649,2114111622.36755,316969.486887135
13,27021,656.0,9.0,17979,King,,364.870126258413,3648.70126258413,1469376476.14172,210392.900707099
14,27022,44.0,1.0,1512,Lawsonville,,291.005291005291,2910.05291005291,918745327.278442,200803.000966771
15,27023,514.0,2.0,12775,Lewisville,,402.348336594912,4023.48336594912,807172159.002075,183078.980128527
16,27024,120.0,3.0,2683,Lowgap,,447.260529258293,4472.60529258293,1265827411.39758,278411.484773322
17,27025,619.0,3.0,11117,Madison,,556.804893406495,5568.04893406495,2714649364.33142,468723.596670606
18,27027,215.0,0.0,4017,Mayodan,,535.225292506846,5352.25292506846,548179131.574585,172371.363079245
19,27028,1201.0,10.0,28039,Mocksville,,428.33196618995,4283.3196618995,5475621774.30664,567238.136149725
20,27030,1947.0,29.0,37641,Mount Airy,,517.255120745995,5172.55120745995,4824085732.75671,624989.724929863
21,27040,486.0,1.0,13150,Pfafftown,,369.58174904943,3695.8174904943,763349953.536133,205025.773716105
22,27041,295.0,4.0,8020,Pilot Mountain,,367.83042394015,3678.3042394015,1629462738.40637,324677.141569035
23,27042,44.0,1.0,720,Pine Hall,,611.111111111111,6111.11111111111,290758639.069458,113971.243586081
24,27043,253.0,3.0,6442,Pinnacle,,392.735175411363,3927.35175411363,1935795027.06067,395674.180712496
25,27045,481.0,4.0,9583,Rural Hall,,501.930501930502,5019.30501930502,666085549.25769,154538.589918543
26,27046,78.0,1.0,1953,Sandy Ridge,,399.385560675883,3993.85560675883,1237681699.0647,217125.573744555
27,27047,57.0,0.0,1279,Siloam,,445.660672400313,4456.60672400313,576295820.815674,144984.839113672
28,27048,417.0,1.0,8902,Stoneville,,468.434059761851,4684.34059761851,2355000804.03674,325454.766660313
29,27050,151.0,1.0,4084,Tobaccoville,,369.73555337904,3697.3555337904,703876500.567505,219088.1792708
30,27051,314.0,3.0,8287,Walkertown,,378.906721370822,3789.06721370822,524680317.775635,151066.808563308
31,27052,381.0,8.0,10061,Walnut Cove,,378.689991054567,3786.89991054567,2710320219.82117,403203.611044297
32,27053,69.0,1.0,3156,Westfield,,218.631178707224,2186.31178707224,2152815477.55933,413464.446930882
33,27054,113.0,1.0,2608,Woodleaf,,433.282208588957,4332.82208588957,778193820.583862,201172.963339102
34,27055,947.0,10.0,14521,Yadkinville,,652.15894222161,6521.5894222161,3115987965.39453,403366.49229781
35,27101,900.0,26.0,24321,Winston Salem,,370.050573578389,3700.50573578389,356085731.400146,162957.922513793
36,27103,1568.0,19.0,36071,Winston Salem,,434.698234038424,4346.98234038424,527249856.672729,146399.561156354
37,27104,1271.0,18.0,29383,Winston Salem,,432.563046659633,4325.63046659633,337669863.683838,130394.134288752
38,27105,2250.0,18.0,40186,Winston Salem,,559.896481361668,5598.96481361668,950547784.577881,208375.813794777
39,27106,2162.0,19.0,51378,Winston Salem,,420.802678189108,4208.02678189108,787324720.967285,203893.681115083
40,27107,2663.0,22.0,52432,Winston Salem,,507.895941409826,5078.95941409826,1859279716.41162,319111.813640457
41,27127,1963.0,15.0,38510,Winston Salem,,509.737730459621,5097.37730459621,820319160.873047,213438.375685158
42,27157,15.0,0.0,5,Winston Salem,,,,827769.094482422,4216.57245655308
43,27203,1461.0,25.0,21876,Asheboro,,667.855183763028,6678.55183763028,589408161.410522,188062.356665824
44,27205,1751.0,22.0,34549,Asheboro,,506.81640568468,5068.1640568468,6255653514.79199,588011.232518038
45,27207,155.0,2.0,3806,Bear Creek,,407.251707829743,4072.51707829743,2300194678.82397,473699.237818467
46,27208,74.0,0.0,1691,Bennett,,437.610881135423,4376.10881135423,1029479783.1405,215638.108979383
47,27209,427.0,23.0,4151,Biscoe,,1028.66779089376,10286.6779089376,1198089302.20734,259108.004034657
48,27212,254.0,0.0,1600,Blanch,,1587.5,15875.0,1328181375.12305,277007.39975067
49,27214,444.0,1.0,11747,Browns Summit,,377.968843108879,3779.68843108879,1414533235.94788,324969.092830869
50,27215,2151.0,21.0,44892,Burlington,,479.149959903769,4791.49959903769,1827823774.30115,298200.358945539
51,27217,2884.0,56.0,39111,Burlington,,737.388458489939,7373.88458489939,3473433663.33496,513818.51476852
52,27229,304.0,8.0,4014,Candor,,757.34927752865,7573.4927752865,2747739848.89313,367384.611313313
53,27231,55.0,0.0,2048,Cedar Grove,,268.5546875,2685.546875,987771348.581177,209108.769362036
54,27233,102.0,2.0,3647,Climax,,279.681930353715,2796.81930353715,703252829.253662,187154.002103638
55,27235,190.0,1.0,4575,Colfax,,415.300546448087,4153.00546448087,380654027.583252,148521.339190303
56,27239,326.0,5.0,9629,Denton,,338.560598192959,3385.60598192959,4319759872.9696,429373.198159064
57,27242,80.0,0.0,2668,Eagle Springs,,299.850074962519,2998.50074962519,1480408484.01825,321391.030328654
58,27243,146.0,1.0,4665,Efland,,312.968917470525,3129.68917470525,1142332751.10315,311755.144165646
59,27244,980.0,7.0,16259,Elon,,602.743096131373,6027.43096131373,1541989025.453,399696.340130384
60,27248,190.0,3.0,4835,Franklinville,,392.967942088935,3929.67942088935,942909114.352783,215710.992817749
61,27249,505.0,3.0,13355,Gibsonville,,378.135529764133,3781.35529764133,1679803774.77087,397477.611919868
62,27252,39.0,1.0,2264,Goldston,,172.26148409894,1722.6148409894,1142470673.17163,220926.147155476
63,27253,1775.0,25.0,31464,Graham,,564.136791253496,5641.36791253496,2351372927.78931,521476.969804177
64,27258,313.0,3.0,7740,Haw River,,404.392764857881,4043.92764857881,473631125.268677,312686.877842211
65,27260,1088.0,21.0,25696,High Point,,423.412204234122,4234.12204234122,348441568.963501,133229.878739789
66,27262,1000.0,13.0,24764,High Point,,403.811985139719,4038.11985139719,368730084.700928,171087.864383377
67,27263,1061.0,19.0,22320,High Point,,475.358422939068,4753.58422939068,1121512604.52234,249658.228757679
68,27265,1851.0,30.0,50038,High Point,,369.918861665135,3699.18861665135,1172957282.41284,307481.490778656
69,27268,228.0,0.0,1695,High Point,,1345.13274336283,13451.3274336283,2495618.64758301,8251.66869064816
70,27278,827.0,3.0,27181,Hillsborough,,304.256649865715,3042.56649865715,2885765742.02771,502574.675043234
71,27281,131.0,0.0,3710,Jackson Springs,,353.099730458221,3530.99730458221,2095606802.2608,479969.724586594
72,27282,616.0,7.0,16597,Jamestown,,371.151412905947,3711.51412905947,404066994.873657,168803.970950205
73,27283,124.0,1.0,2982,Julian,,415.828303152247,4158.28303152247,711286368.914917,161239.518798817
74,27284,2372.0,35.0,56201,Kernersville,,422.05654703653,4220.5654703653,2233069317.10205,420748.080109325
75,27288,1032.0,8.0,23585,Eden,,437.566249735001,4375.66249735001,1951079100.05676,304615.616752016
76,27291,56.0,0.0,1538,Leasburg,,364.109232769831,3641.09232769831,1492904663.44434,314720.365319101
77,27292,1735.0,14.0,41465,Lexington,,418.425177860847,4184.25177860847,4270233445.18579,407599.915340798
78,27295,1732.0,24.0,39191,Lexington,,441.938200096961,4419.38200096961,3631502180.53174,466742.919509858
79,27298,368.0,1.0,10440,Liberty,,352.490421455939,3524.90421455939,2639148530.03284,431527.987760386
80,27299,260.0,0.0,5254,Linwood,,494.86105824134,4948.6105824134,822543412.257813,203597.604040365
81,27301,454.0,3.0,10019,Mc Leansville,,453.139035831919,4531.39035831919,900133716.655151,287107.537324028
82,27302,1179.0,0.0,32302,Mebane,,364.992879697852,3649.92879697852,3198656461.27478,644303.59427532
83,27305,62.0,1.0,1585,Milton,,391.167192429022,3911.67192429022,687167820.539429,263836.485514183
84,27306,338.0,8.0,5945,Mount Gilead,,568.544995794786,5685.44995794786,5305900334.83325,426306.558627535
85,27310,289.0,2.0,8562,Oak Ridge,,337.53795842093,3375.3795842093,526240082.103149,140986.043049622
86,27311,112.0,0.0,3220,Pelham,,347.826086956522,3478.26086956522,1338371966.32642,293760.993606137
87,27312,478.0,23.0,22205,Pittsboro,,215.266831794641,2152.66831794641,5005768374.64233,617961.777569282
88,27313,247.0,18.0,7288,Pleasant Garden,,338.913282107574,3389.13282107574,760352714.59021,181619.740165306
89,27314,25.0,1.0,1138,Prospect Hill,,219.683655536028,2196.83655536028,773578280.842896,162162.976448062
90,27315,49.0,0.0,2140,Providence,,228.971962616822,2289.71962616822,697810511.310425,179457.95829655
91,27316,402.0,12.0,7156,Ramseur,,561.766349916154,5617.66349916154,1975410509.03577,278228.393914438
92,27317,795.0,9.0,17851,Randleman,,445.353201501316,4453.53201501316,1700826686.43616,339539.515262609
93,27320,1399.0,10.0,38894,Reidsville,,359.695582866252,3596.95582866252,6966725984.64832,658218.836963247
94,27325,412.0,2.0,7676,Robbins,,536.737884314747,5367.37884314747,2401051783.47894,409075.895347679
95,27326,133.0,2.0,3692,Ruffin,,360.2383531961,3602.383531961,1884156536.74561,359587.547530237
96,27330,1948.0,24.0,39529,Sanford,,492.802752409623,4928.02752409623,6011213414.18433,528161.840140257
97,27332,1436.0,15.0,33549,Sanford,,428.030641747891,4280.30641747891,2996782209.29614,417113.164836099
98,27340,,,34,Saxapahaw,Population <500 and Cases <5,,,694758.987792969,3852.87240074502
99,27341,220.0,0.0,5820,Seagrove,,378.006872852234,3780.06872852234,2678433259.4787,311632.157547413
100,27343,43.0,0.0,1840,Semora,,233.695652173913,2336.95652173913,1390260353.39624,348769.311430722
101,27344,1296.0,23.0,19290,Siler City,,671.850699844479,6718.50699844479,4591228058.44531,607903.308882544
102,27349,218.0,2.0,5850,Snow Camp,,372.649572649573,3726.49572649573,1831279532.651,381750.490582419
103,27350,266.0,3.0,7508,Sophia,,354.288758657432,3542.88758657432,1066449848.573,204602.636460839
104,27355,103.0,0.0,3196,Staley,,322.277847309136,3222.77847309136,1016358702.6969,245160.332752788
105,27356,162.0,2.0,3513,Star,,461.144321093083,4611.44321093083,1815293543.21783,348288.37985576
106,27357,399.0,3.0,8325,Stokesdale,,479.279279279279,4792.79279279279,1273124268.28796,223115.118835702
107,27358,525.0,1.0,15960,Summerfield,,328.947368421053,3289.47368421053,1557557662.14905,323017.176053331
108,27360,2293.0,24.0,48331,Thomasville,,474.43669694399,4744.3669694399,2458732404.91687,372395.85217249
109,27370,700.0,15.0,14622,Trinity,,478.730679797565,4787.30679797565,1663817222.16028,344702.900725307
110,27371,415.0,3.0,7778,Troy,,533.556184109025,5335.56184109026,4076136455.00793,473833.643450898
111,27376,353.0,6.0,9884,West End,,357.142857142857,3571.42857142857,1781050002.06519,320932.333330313
112,27377,390.0,2.0,9597,Whitsett,,406.376992810253,4063.76992810253,736936774.92627,183024.518653502
113,27379,215.0,3.0,6057,Yanceyville,,354.96120191514,3549.6120191514,2663338769.75159,422550.665080929
114,27401,817.0,12.0,20221,Greensboro,,404.035408733495,4040.35408733495,171748092.127686,100334.769337553
115,27403,653.0,11.0,21278,Greensboro,,306.889745276812,3068.89745276812,159396286.028687,87465.2545388649
116,27405,2290.0,24.0,52510,Greensboro,,436.10740811274,4361.0740811274,886695637.391357,284328.526421691
117,27406,2399.0,60.0,60755,Greensboro,,394.864620195869,3948.64620195869,1894160074.00403,327705.317343953
118,27407,2018.0,25.0,49837,Greensboro,,404.92003932821,4049.2003932821,840498790.451172,227731.576408348
119,27408,520.0,2.0,17406,Greensboro,,298.747558313225,2987.47558313225,221403500.549561,80148.1616765212
120,27409,653.0,9.0,17953,Greensboro,,363.727510722442,3637.27510722442,603872824.646484,239783.02449594
121,27410,1670.0,14.0,56968,Greensboro,,293.147029911529,2931.47029911529,859363574.914917,272309.563854046
122,27411,29.0,0.0,847,Greensboro,,342.384887839433,3423.84887839433,713742.998291016,5860.23208289576
123,27412,16.0,0.0,1886,Greensboro,,84.8356309650053,848.356309650053,4771290.83532715,13054.7888333439
124,27455,1042.0,21.0,29197,Greensboro,,356.885981436449,3568.85981436449,816075696.678345,198282.860420201
125,27498,,,13,Greensboro,Population <500 and Cases <5,,,3369264.12316895,7774.18760349114
126,27501,872.0,7.0,21338,Angier,,408.660605492549,4086.60605492549,1683348454.90833,329143.189780915
127,27502,974.0,4.0,43747,Apex,,222.643838434636,2226.43838434636,840126405.51062,242725.298081049
128,27503,77.0,0.0,7222,Bahama,,106.618665189698,1066.18665189698,1054708975.44934,246183.053747647
129,27504,881.0,9.0,16320,Benson,,539.828431372549,5398.28431372549,2584462015.08862,486262.181304732
130,27505,293.0,5.0,7308,Broadway,,400.930487137384,4009.30487137384,1509842573.20557,320128.840505679
131,27507,72.0,2.0,2053,Bullock,,350.706283487579,3507.06283487579,1354883649.98218,266873.357504053
132,27508,94.0,0.0,2340,Bunn,,401.709401709402,4017.09401709402,312599782.273071,114289.902416244
133,27509,1066.0,31.0,6935,Butner,,1537.13049747657,15371.3049747657,507253453.414795,156294.942704551
134,27510,472.0,6.0,14543,Carrboro,,324.554768617204,3245.54768617204,88705554.5671387,57867.6032694508
135,27511,913.0,5.0,34041,Cary,,268.205986898152,2682.05986898152,333520579.048462,98702.6527265331
136,27513,975.0,4.0,49003,Cary,,198.967410158562,1989.67410158562,474399121.186279,162336.294574525
137,27514,975.0,21.0,32847,Chapel Hill,,296.830760800073,2968.30760800073,579057212.663452,190879.985276748
138,27516,1186.0,12.0,44117,Chapel Hill,,268.830609515606,2688.30609515606,2564236091.9281,438904.079251583
139,27517,674.0,8.0,28831,Chapel Hill,,233.776143734175,2337.76143734175,1520140847.99951,299162.993678501
140,27518,482.0,1.0,22765,Cary,,211.728530639139,2117.28530639139,262665807.612671,130741.025823352
141,27519,1095.0,4.0,59960,Cary,,182.621747831888,1826.21747831888,609072010.422363,166930.324843009
142,27520,2028.0,37.0,43958,Clayton,,461.349469948587,4613.49469948587,1962402119.35425,374945.851452289
143,27521,357.0,5.0,7149,Coats,,499.370541334452,4993.70541334452,721041350.168091,174373.299688566
144,27522,552.0,3.0,13652,Creedmoor,,404.336360972751,4043.36360972751,2172960809.67273,361578.814896966
145,27523,289.0,0.0,12782,Apex,,226.099202002816,2260.99202002816,1210964088.06177,294058.887697931
146,27524,736.0,5.0,13532,Four Oaks,,543.895950339935,5438.95950339935,3831785222.9375,530912.577014992
147,27525,629.0,2.0,15534,Franklinton,,404.918243852195,4049.18243852195,2660281050.9928,421324.476104612
148,27526,1647.0,20.0,54027,Fuquay Varina,,304.847576211894,3048.47576211894,2787678657.25134,460586.982042285
149,27527,1047.0,1.0,30234,Clayton,,346.298868823179,3462.98868823179,1261348608.45837,213730.175971786
150,27529,2161.0,33.0,53854,Garner,,401.270100642478,4012.70100642478,1666161335.17407,336033.618547781
151,27530,1800.0,46.0,40212,Goldsboro,,447.62757385855,4476.2757385855,2920081393.96802,465673.796837526
152,27531,5.0,0.0,666,Goldsboro,,75.0750750750751,750.750750750751,123956304.007813,71472.4653387502
153,27534,1586.0,37.0,31819,Goldsboro,,498.444325717339,4984.44325717339,1995982542.31616,394454.137280507
154,27536,905.0,35.0,16459,Henderson,,549.851145270065,5498.51145270065,359552678.037964,148817.062353839
155,27537,1271.0,27.0,25321,Henderson,,501.954899095612,5019.54899095612,5545289733.50195,795404.906342346
156,27539,689.0,4.0,26567,Apex,,259.344299318704,2593.44299318704,805959451.628174,335082.894750929
157,27540,1094.0,3.0,39075,Holly Springs,,279.974408189379,2799.74408189379,1299006108.57275,339054.617126205
158,27541,132.0,1.0,4044,Hurdle Mills,,326.409495548961,3264.09495548961,1979862536.66309,328579.598479954
159,27542,413.0,6.0,10043,Kenly,,411.231703674201,4112.31703674201,2499059670.1123,366253.348192187
160,27544,145.0,1.0,4291,Kittrell,,337.916569564204,3379.16569564204,1645813165.28467,322022.503716068
161,27545,1385.0,22.0,30327,Knightdale,,456.68875919148,4566.8875919148,885541868.759766,219250.012614228
162,27546,1016.0,41.0,22436,Lillington,,452.843644143341,4528.43644143341,3433026188.83105,510775.88711738
163,27549,1049.0,29.0,25224,Louisburg,,415.873771011735,4158.73771011735,6636124442.18066,817297.028533166
