OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,4386.0,22.0,14872,Advance,,2949.16621839699,29491.6621839699,1744189234.37061,355282.663136038
2,27007,738.0,9.0,2136,Ararat,,3455.05617977528,34550.5617977528,592499585.594238,195922.003442792
3,27009,821.0,9.0,2937,Belews Creek,,2795.36942458291,27953.6942458291,618093097.011353,191244.647442635
4,27011,1998.0,21.0,5411,Boonville,,3692.47828497505,36924.7828497505,1489580093.86462,316910.589814884
5,27012,9216.0,91.0,28954,Clemmons,,3182.97989915038,31829.7989915038,1176567385.86804,255774.303165276
6,27013,1905.0,15.0,6495,Cleveland,,2933.02540415704,29330.2540415704,2066336247.98627,379169.285246239
7,27014,327.0,6.0,957,Cooleemee,,3416.92789968652,34169.2789968652,21479098.032959,22299.1178929161
8,27016,668.0,11.0,1682,Danbury,,3971.46254458977,39714.6254458977,1068209590.0686,211061.413302457
9,27017,3468.0,35.0,9499,Dobson,,3650.91062217075,36509.1062217076,2962951682.04883,566348.974052303
10,27018,2560.0,17.0,8221,East Bend,,3113.97640189758,31139.7640189758,2331567909.96985,255811.974556888
11,27019,1085.0,8.0,4234,Germanton,,2562.58856872933,25625.8856872933,977414017.819214,270248.259734795
12,27020,2195.0,14.0,6104,Hamptonville,,3596.00262123198,35960.0262123198,2114111622.36755,316969.486887135
13,27021,6017.0,95.0,17979,King,,3346.68224039157,33466.8224039157,1469376476.14172,210392.900707099
14,27022,389.0,4.0,1512,Lawsonville,,2572.75132275132,25727.5132275132,918745327.278442,200803.000966771
15,27023,3679.0,17.0,12775,Lewisville,,2879.84344422701,28798.4344422701,807172159.002075,183078.980128526
16,27024,884.0,11.0,2683,Lowgap,,3294.81923220276,32948.1923220276,1265827411.39758,278411.484773322
17,27025,3014.0,51.0,11117,Madison,,2711.16308356571,27111.6308356571,2714649364.33142,468723.596670607
18,27027,1100.0,23.0,4017,Mayodan,,2738.36196166293,27383.6196166293,548179131.574585,172371.363079245
19,27028,8879.0,89.0,28039,Mocksville,,3166.660722565,31666.60722565,5475621774.30664,567238.136149726
20,27030,13392.0,229.0,37641,Mount Airy,,3557.82258707261,35578.2258707261,4824085732.75671,624989.724929864
21,27040,3596.0,22.0,13150,Pfafftown,,2734.60076045627,27346.0076045627,763349953.536133,205025.773716105
22,27041,2538.0,32.0,8020,Pilot Mountain,,3164.5885286783,31645.885286783,1629462738.40637,324677.141569035
23,27042,193.0,3.0,720,Pine Hall,,2680.55555555556,26805.5555555556,290758639.069458,113971.243586081
24,27043,1978.0,16.0,6442,Pinnacle,,3070.47500776156,30704.7500776156,1935795027.06067,395674.180712495
25,27045,3310.0,26.0,9583,Rural Hall,,3454.03318376291,34540.3318376291,666085549.25769,154538.589918543
26,27046,514.0,8.0,1953,Sandy Ridge,,2631.84843830005,26318.4843830005,1237681699.0647,217125.573744555
27,27047,425.0,3.0,1279,Siloam,,3322.90852228303,33229.0852228303,576295820.815674,144984.839113672
28,27048,2337.0,27.0,8902,Stoneville,,2625.25275219052,26252.5275219052,2355000804.03674,325454.766660312
29,27050,1196.0,14.0,4084,Tobaccoville,,2928.50146914789,29285.0146914789,703876500.567505,219088.1792708
30,27051,2541.0,22.0,8287,Walkertown,,3066.24834077471,30662.4834077471,524680317.775635,151066.808563308
31,27052,3065.0,46.0,10061,Walnut Cove,,3046.41685717126,30464.1685717126,2710320219.82117,403203.611044297
32,27053,803.0,9.0,3156,Westfield,,2544.35994930292,25443.5994930292,2152815477.55933,413464.446930883
33,27054,843.0,13.0,2608,Woodleaf,,3232.36196319018,32323.6196319018,778193820.583862,201172.963339102
34,27055,5678.0,61.0,14521,Yadkinville,,3910.19902210592,39101.9902210592,3115987965.39453,403366.492297811
35,27101,6141.0,66.0,24321,Winston Salem,,2524.97841371654,25249.7841371654,356085731.400146,162957.922513792
36,27103,10696.0,92.0,36071,Winston Salem,,2965.26295361925,29652.6295361925,527249856.672729,146399.561156354
37,27104,8500.0,69.0,29383,Winston Salem,,2892.82918694483,28928.2918694483,337669863.683838,130394.134288752
38,27105,12430.0,87.0,40186,Winston Salem,,3093.11700592246,30931.1700592246,950547784.577881,208375.813794777
39,27106,13863.0,106.0,51378,Winston Salem,,2698.23659932267,26982.3659932267,787324720.967285,203893.681115083
40,27107,14949.0,117.0,52432,Winston Salem,,2851.12145254806,28511.2145254806,1859279716.41162,319111.813640457
41,27127,12311.0,61.0,38510,Winston Salem,,3196.83199169047,31968.3199169047,820319160.873047,213438.375685158
42,27157,218.0,1.0,5,Winston Salem,,,,827769.094482422,4216.57245655308
43,27203,7195.0,84.0,21876,Asheboro,,3288.99250319985,32889.9250319985,589408161.410522,188062.356665824
44,27205,9876.0,86.0,34549,Asheboro,,2858.54872789372,28585.4872789372,6255653514.79199,588011.232518038
45,27207,996.0,4.0,3806,Bear Creek,,2616.92065160273,26169.2065160273,2300194678.82397,473699.237818466
46,27208,454.0,4.0,1691,Bennett,,2684.80189237138,26848.0189237138,1029479783.1405,215638.108979383
47,27209,1543.0,51.0,4151,Biscoe,,3717.17658395567,37171.7658395567,1198089302.20734,259108.004034657
48,27212,670.0,1.0,1600,Blanch,,4187.5,41875.0,1328181375.12305,277007.399750669
49,27214,3356.0,27.0,11747,Browns Summit,,2856.89963394909,28568.9963394909,1414533235.94788,324969.09283087
50,27215,14615.0,149.0,44892,Burlington,,3255.59119664974,32555.9119664974,1827823774.30115,298200.358945539
51,27217,14390.0,171.0,39111,Burlington,,3679.27181611311,36792.7181611311,3473433663.33496,513818.514768521
52,27229,1315.0,25.0,4014,Candor,,3276.03388141505,32760.3388141505,2747739848.89313,367384.611313313
