OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,1213.0,7.0,14872,Advance,,815.626681011296,8156.26681011296,1744189234.37061,355282.663136038
2,27007,211.0,0.0,2136,Ararat,,987.827715355805,9878.27715355805,592499585.594238,195922.003442792
3,27009,263.0,1.0,2937,Belews Creek,,895.471569628873,8954.71569628873,618093097.011353,191244.647442635
4,27011,522.0,7.0,5411,Boonville,,964.701533912401,9647.01533912401,1489580093.86462,316910.589814884
5,27012,2647.0,49.0,28954,Clemmons,,914.208744905712,9142.08744905712,1176567385.86804,255774.303165276
6,27013,580.0,7.0,6495,Cleveland,,892.994611239415,8929.94611239415,2066336247.98627,379169.285246239
7,27014,72.0,1.0,957,Cooleemee,,752.351097178683,7523.51097178683,21479098.032959,22299.1178929161
8,27016,145.0,2.0,1682,Danbury,,862.068965517241,8620.68965517241,1068209590.0686,211061.413302457
9,27017,1034.0,11.0,9499,Dobson,,1088.53563533003,10885.3563533003,2962951682.04883,566348.974052304
10,27018,673.0,5.0,8221,East Bend,,818.635202530106,8186.35202530106,2331567909.96985,255811.974556888
11,27019,304.0,1.0,4234,Germanton,,717.997165800661,7179.97165800661,977414017.819214,270248.259734795
12,27020,643.0,5.0,6104,Hamptonville,,1053.40760157274,10534.0760157274,2114111622.36755,316969.486887135
13,27021,1642.0,44.0,17979,King,,913.287724567551,9132.87724567551,1469376476.14172,210392.900707099
14,27022,84.0,2.0,1512,Lawsonville,,555.555555555556,5555.55555555556,918745327.278442,200803.000966771
15,27023,927.0,3.0,12775,Lewisville,,725.636007827789,7256.36007827789,807172159.002075,183078.980128527
16,27024,269.0,3.0,2683,Lowgap,,1002.60901975401,10026.0901975401,1265827411.39758,278411.484773322
17,27025,961.0,7.0,11117,Madison,,864.441845821714,8644.41845821714,2714649364.33142,468723.596670606
18,27027,341.0,16.0,4017,Mayodan,,848.892208115509,8488.92208115509,548179131.574585,172371.363079245
19,27028,2545.0,27.0,28039,Mocksville,,907.66432469061,9076.64324690609,5475621774.30664,567238.136149725
20,27030,4042.0,95.0,37641,Mount Airy,,1073.82906936585,10738.2906936585,4824085732.75671,624989.724929863
21,27040,963.0,8.0,13150,Pfafftown,,732.319391634981,7323.19391634981,763349953.536133,205025.773716105
22,27041,674.0,8.0,8020,Pilot Mountain,,840.399002493766,8403.99002493766,1629462738.40637,324677.141569035
23,27042,64.0,2.0,720,Pine Hall,,888.888888888889,8888.88888888889,290758639.069458,113971.243586081
24,27043,485.0,6.0,6442,Pinnacle,,752.871778950636,7528.71778950636,1935795027.06067,395674.180712496
25,27045,945.0,8.0,9583,Rural Hall,,986.121256391527,9861.21256391527,666085549.25769,154538.589918543
26,27046,145.0,1.0,1953,Sandy Ridge,,742.447516641065,7424.47516641065,1237681699.0647,217125.573744555
27,27047,103.0,0.0,1279,Siloam,,805.316653635653,8053.16653635653,576295820.815674,144984.839113672
28,27048,649.0,6.0,8902,Stoneville,,729.049651763649,7290.49651763649,2355000804.03674,325454.766660313
29,27050,290.0,3.0,4084,Tobaccoville,,710.088148873653,7100.88148873653,703876500.567505,219088.1792708
30,27051,644.0,5.0,8287,Walkertown,,777.120791601303,7771.20791601303,524680317.775635,151066.808563308
31,27052,866.0,22.0,10061,Walnut Cove,,860.749428486234,8607.49428486234,2710320219.82117,403203.611044297
32,27053,181.0,2.0,3156,Westfield,,573.510773130545,5735.10773130545,2152815477.55933,413464.446930882
33,27054,283.0,4.0,2608,Woodleaf,,1085.1226993865,10851.226993865,778193820.583862,201172.963339102
34,27055,1608.0,24.0,14521,Yadkinville,,1107.36175194546,11073.6175194546,3115987965.39453,403366.49229781
35,27101,1701.0,32.0,24321,Winston Salem,,699.395584063155,6993.95584063155,356085731.400146,162957.922513793
36,27103,2848.0,38.0,36071,Winston Salem,,789.553935294281,7895.53935294281,527249856.672729,146399.561156354
37,27104,2405.0,31.0,29383,Winston Salem,,818.500493482626,8185.00493482626,337669863.683838,130394.134288752
38,27105,3713.0,35.0,40186,Winston Salem,,923.953615687055,9239.53615687055,950547784.577881,208375.813794777
39,27106,4065.0,50.0,51378,Winston Salem,,791.194674763517,7911.94674763517,787324720.967285,203893.681115083
40,27107,4563.0,40.0,52432,Winston Salem,,870.270064083003,8702.70064083003,1859279716.41162,319111.813640457
41,27127,3646.0,24.0,38510,Winston Salem,,946.767073487406,9467.67073487406,820319160.873047,213438.375685158
42,27157,44.0,0.0,5,Winston Salem,,,,827769.094482422,4216.57245655308
43,27203,2705.0,51.0,21876,Asheboro,,1236.5149021759,12365.149021759,589408161.410522,188062.356665824
44,27205,3595.0,45.0,34549,Asheboro,,1040.55110133434,10405.5110133434,6255653514.79199,588011.232518038
45,27207,269.0,2.0,3806,Bear Creek,,706.778770362585,7067.78770362585,2300194678.82397,473699.237818467
46,27208,141.0,2.0,1691,Bennett,,833.826138379657,8338.26138379657,1029479783.1405,215638.108979383
47,27209,694.0,40.0,4151,Biscoe,,1671.88629245965,16718.8629245965,1198089302.20734,259108.004034657
48,27212,373.0,1.0,1600,Blanch,,2331.25,23312.5,1328181375.12305,277007.39975067
49,27214,952.0,6.0,11747,Browns Summit,,810.419681620839,8104.19681620839,1414533235.94788,324969.092830869
