OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,properties.RatePer100K,Shape__Area,Shape__Length
1,27006,3179.0,18.0,14872,Advance,,2137.57396449704,21375.7396449704,1744189234.37061,355282.663136038
2,27007,567.0,5.0,2136,Ararat,,2654.49438202247,26544.9438202247,592499585.594238,195922.003442792
3,27009,656.0,9.0,2937,Belews Creek,,2233.57167177392,22335.7167177392,618093097.011353,191244.647442635
4,27011,1434.0,14.0,5411,Boonville,,2650.15708741453,26501.5708741453,1489580093.86462,316910.589814884
5,27012,6775.0,72.0,28954,Clemmons,,2339.91849140015,23399.1849140015,1176567385.86804,255774.303165276
6,27013,1529.0,13.0,6495,Cleveland,,2354.11855273287,23541.1855273287,2066336247.98627,379169.285246239
7,27014,252.0,6.0,957,Cooleemee,,2633.22884012539,26332.2884012539,21479098.032959,22299.1178929161
8,27016,469.0,6.0,1682,Danbury,,2788.34720570749,27883.4720570749,1068209590.0686,211061.413302457
9,27017,2565.0,30.0,9499,Dobson,,2700.28424044636,27002.8424044636,2962951682.04883,566348.974052303
10,27018,1925.0,13.0,8221,East Bend,,2341.56428658314,23415.6428658314,2331567909.96985,255811.974556888
11,27019,810.0,5.0,4234,Germanton,,1913.0845536136,19130.845536136,977414017.819214,270248.259734795
12,27020,1587.0,11.0,6104,Hamptonville,,2599.93446920052,25999.3446920052,2114111622.36755,316969.486887135
13,27021,4357.0,70.0,17979,King,,2423.38283553034,24233.8283553034,1469376476.14172,210392.900707099
14,27022,284.0,4.0,1512,Lawsonville,,1878.30687830688,18783.0687830688,918745327.278442,200803.000966771
15,27023,2662.0,10.0,12775,Lewisville,,2083.75733855186,20837.5733855186,807172159.002075,183078.980128526
16,27024,672.0,6.0,2683,Lowgap,,2504.65896384644,25046.5896384644,1265827411.39758,278411.484773322
17,27025,2381.0,37.0,11117,Madison,,2141.76486462175,21417.6486462175,2714649364.33142,468723.596670607
18,27027,844.0,19.0,4017,Mayodan,,2101.07045058501,21010.7045058501,548179131.574585,172371.363079245
19,27028,6823.0,57.0,28039,Mocksville,,2433.39634081101,24333.9634081101,5475621774.30664,567238.136149726
20,27030,10018.0,176.0,37641,Mount Airy,,2661.45957865094,26614.5957865094,4824085732.75671,624989.724929864
21,27040,2617.0,17.0,13150,Pfafftown,,1990.11406844106,19901.1406844106,763349953.536133,205025.773716105
22,27041,1896.0,16.0,8020,Pilot Mountain,,2364.0897755611,23640.897755611,1629462738.40637,324677.141569035
23,27042,148.0,3.0,720,Pine Hall,,2055.55555555556,20555.5555555556,290758639.069458,113971.243586081
24,27043,1456.0,14.0,6442,Pinnacle,,2260.1676497982,22601.676497982,1935795027.06067,395674.180712495
25,27045,2484.0,19.0,9583,Rural Hall,,2592.09015965773,25920.9015965773,666085549.25769,154538.589918543
26,27046,389.0,6.0,1953,Sandy Ridge,,1991.80747567844,19918.0747567844,1237681699.0647,217125.573744555
27,27047,297.0,2.0,1279,Siloam,,2322.12666145426,23221.2666145426,576295820.815674,144984.839113672
28,27048,1874.0,23.0,8902,Stoneville,,2105.1449112559,21051.449112559,2355000804.03674,325454.766660312
29,27050,855.0,10.0,4084,Tobaccoville,,2093.53574926543,20935.3574926543,703876500.567505,219088.1792708
30,27051,1890.0,15.0,8287,Walkertown,,2280.6805840473,22806.805840473,524680317.775635,151066.808563308
31,27052,2286.0,37.0,10061,Walnut Cove,,2272.1399463274,22721.399463274,2710320219.82117,403203.611044297
32,27053,603.0,5.0,3156,Westfield,,1910.6463878327,19106.463878327,2152815477.55933,413464.446930883
33,27054,677.0,11.0,2608,Woodleaf,,2595.85889570552,25958.5889570552,778193820.583862,201172.963339102
34,27055,3994.0,46.0,14521,Yadkinville,,2750.4992769093,27504.992769093,3115987965.39453,403366.492297811
35,27101,4412.0,56.0,24321,Winston Salem,,1814.07014514206,18140.7014514206,356085731.400146,162957.922513792
36,27103,7763.0,57.0,36071,Winston Salem,,2152.14438191345,21521.4438191345,527249856.672729,146399.561156354
37,27104,6164.0,52.0,29383,Winston Salem,,2097.81165980329,20978.1165980329,337669863.683838,130394.134288752
38,27105,9822.0,68.0,40186,Winston Salem,,2444.13477330414,24441.3477330414,950547784.577881,208375.813794777
39,27106,10078.0,82.0,51378,Winston Salem,,1961.5399587372,19615.399587372,787324720.967285,203893.681115083
40,27107,11907.0,93.0,52432,Winston Salem,,2270.94140982606,22709.4140982606,1859279716.41162,319111.813640457
41,27127,9401.0,41.0,38510,Winston Salem,,2441.18410802389,24411.8410802389,820319160.873047,213438.375685158
42,27157,226.0,1.0,5,Winston Salem,,,,827769.094482422,4216.57245655308
43,27203,5853.0,64.0,21876,Asheboro,,2675.53483269336,26755.3483269336,589408161.410522,188062.356665824
